,equity,nav
2024-02-01,2959671.294418594,2.9596712944185937
2024-02-02,2950949.8086558194,2.9509498086558192
2024-02-05,2948788.9792032368,2.9487889792032367
2024-02-06,2924384.120727453,2.924384120727453
2024-02-07,2956916.5335745863,2.9569165335745864
2024-02-08,2920592.4524109084,2.9205924524109084
2024-02-19,2871463.5842814,2.8714635842814
2024-02-20,2882597.0148852346,2.8825970148852345
2024-02-21,2874790.791873828,2.8747907918738282
2024-02-22,2885822.330003955,2.885822330003955
2024-02-23,2899002.8717206353,2.8990028717206355
2024-02-26,2911674.2570861066,2.9116742570861067
2024-02-27,2893547.549210363,2.8935475492103633
2024-02-28,2883466.611525956,2.883466611525956
2024-02-29,2914396.721566892,2.9143967215668924
2024-03-01,2901134.440433351,2.901134440433351
2024-03-04,2938224.685942407,2.9382246859424073
2024-03-05,2927974.8445803598,2.9279748445803597
2024-03-06,2948988.563060412,2.948988563060412
2024-03-07,2960645.311329672,2.9606453113296722
2024-03-08,2945302.3688525856,2.9453023688525857
2024-03-11,2876500.091547047,2.876500091547047
2024-03-12,2808663.3580623847,2.8086633580623848
2024-03-13,2740205.191003701,2.7402051910037013
2024-03-14,2788720.0373666515,2.7887200373666516
2024-03-15,2784838.906695071,2.784838906695071
2024-03-18,2809671.864317023,2.809671864317023
2024-03-19,2856431.839780736,2.856431839780736
2024-03-20,2848969.1342132757,2.848969134213276
2024-03-21,2940865.889985105,2.9408658899851052
2024-03-22,2894333.249629551,2.894333249629551
2024-03-25,2875874.194093171,2.875874194093171
2024-03-26,2858139.907400208,2.858139907400208
2024-03-27,2828245.194990382,2.828245194990382
2024-03-28,2780366.894899522,2.780366894899522
2024-03-29,2768690.696368466,2.7686906963684663
2024-04-01,2799301.2426550966,2.7993012426550967
2024-04-02,2805634.4465420092,2.805634446542009
2024-04-03,2763235.165686237,2.763235165686237
2024-04-08,2792327.882560119,2.792327882560119
2024-04-09,2819364.499179087,2.819364499179087
2024-04-10,2785273.72330525,2.78527372330525
2024-04-11,2744072.9241570164,2.7440729241570163
2024-04-12,2702615.502187286,2.702615502187286
2024-04-15,2722208.8752137916,2.7222088752137914
2024-04-16,2742612.714433352,2.742612714433352
2024-04-17,2690237.699383911,2.6902376993839114
2024-04-18,2693908.296885782,2.693908296885782
2024-04-19,2698486.7440165416,2.6984867440165416
2024-04-22,2666562.315676163,2.666562315676163
2024-04-23,2644260.695722947,2.644260695722947
2024-04-24,2657129.507147127,2.657129507147127
2024-04-25,2661375.999896921,2.6613759998969213
2024-04-26,2688635.66045137,2.6886356604513697
2024-04-29,2694162.8656804813,2.6941628656804815
2024-04-30,2652937.9966432177,2.652937996643218
2024-05-06,2671905.6867942614,2.6719056867942617
2024-05-07,2692617.911375567,2.692617911375567
2024-05-08,2687587.927883242,2.687587927883242
2024-05-09,2695346.146141757,2.6953461461417567
2024-05-10,2669360.1657843445,2.6693601657843447
2024-05-13,2701739.165346633,2.701739165346633
2024-05-14,2702697.9022992128,2.702697902299213
2024-05-15,2712520.7660301235,2.7125207660301234
2024-05-16,2695742.9044145313,2.6957429044145313
2024-05-17,2730380.742252138,2.730380742252138
2024-05-20,2748355.3156521097,2.74835531565211
2024-05-21,2732912.9129680926,2.7329129129680925
2024-05-22,2747815.163992065,2.747815163992065
2024-05-23,2730356.3950980934,2.7303563950980934
2024-05-24,2722997.4361322364,2.7229974361322364
2024-05-27,2705366.5936432392,2.705366593643239
2024-05-28,2725296.4673870155,2.7252964673870155
2024-05-29,2742832.3749878253,2.742832374987825
2024-05-30,2724430.7686622767,2.724430768662277
2024-05-31,2724485.2906144443,2.724485290614444
2024-06-03,2627020.0858937814,2.6270200858937813
2024-06-04,2592672.505626373,2.592672505626373
2024-06-05,2579137.1653702385,2.5791371653702386
2024-06-06,2590790.066369025,2.590790066369025
2024-06-07,2593611.103765744,2.5936111037657437
2024-06-11,2702239.883310351,2.702239883310351
2024-06-12,2700868.308837595,2.700868308837595
2024-06-13,2682326.2450390207,2.682326245039021
2024-06-14,2670739.1822193633,2.6707391822193634
2024-06-17,2659999.945091413,2.6599999450914127
2024-06-18,2638145.6364608915,2.6381456364608913
2024-06-19,2630398.3678923086,2.6303983678923086
2024-06-20,2629759.7933092313,2.629759793309231
2024-06-21,2673827.498191287,2.6738274981912866
2024-06-24,2727486.150929879,2.727486150929879
2024-06-25,2715361.0598492757,2.715361059849276
2024-06-26,2681659.319495896,2.6816593194958958
2024-06-27,2676193.906332869,2.6761939063328692
2024-06-28,2676410.4251104295,2.6764104251104297
2024-07-01,2653034.1627621837,2.6530341627621836
2024-07-02,2644207.547490914,2.6442075474909137
2024-07-03,2682725.9181866297,2.68272591818663
2024-07-04,2628749.79477628,2.62874979477628
2024-07-05,2616530.338069071,2.616530338069071
2024-07-08,2615249.786208922,2.615249786208922
2024-07-09,2555510.956077613,2.555510956077613
2024-07-10,2650858.6445791135,2.6508586445791136
2024-07-11,2621639.871023345,2.6216398710233446
2024-07-12,2647582.9795741364,2.6475829795741364
2024-07-15,2662212.914976562,2.662212914976562
2024-07-16,2680389.308260298,2.6803893082602976
2024-07-17,2720714.159086325,2.720714159086325
2024-07-18,2728108.887773974,2.7281088877739736
2024-07-19,2753385.0224048807,2.753385022404881
2024-07-22,2772724.419276662,2.772724419276662
2024-07-23,2829575.740208197,2.8295757402081967
2024-07-24,2850764.904911357,2.850764904911357
2024-07-25,2918666.5467516766,2.918666546751677
2024-07-26,2880505.4447856704,2.8805054447856704
2024-07-29,2918290.8442267277,2.918290844226728
2024-07-30,2975011.185171009,2.975011185171009
2024-07-31,2930175.20428834,2.93017520428834
2024-08-01,2897217.258909121,2.897217258909121
2024-08-02,2895719.649182546,2.895719649182546
2024-08-05,2975232.1222808408,2.9752321222808407
2024-08-06,3042482.2719254354,3.0424822719254356
2024-08-07,3052742.0690455954,3.0527420690455953
2024-08-08,3073581.5814666008,3.0735815814666005
2024-08-09,3083228.6736235884,3.0832286736235885
2024-08-12,3131757.63801374,3.13175763801374
2024-08-13,3171849.5968272598,3.1718495968272595
2024-08-14,3272606.4760938603,3.2726064760938605
2024-08-15,3275956.071605858,3.275956071605858
2024-08-16,3289671.3985113106,3.2896713985113104
2024-08-19,3207355.3922905056,3.2073553922905056
2024-08-20,3202029.832031891,3.2020298320318914
2024-08-21,3155315.9145836304,3.1553159145836305
2024-08-22,3170881.338732232,3.1708813387322317
2024-08-23,3189069.6206963877,3.1890696206963876
2024-08-26,3124359.6428085035,3.1243596428085034
2024-08-27,3114589.5242056604,3.1145895242056603
2024-08-28,3112834.997467669,3.1128349974676692
2024-08-29,3101236.7335576476,3.1012367335576476
2024-08-30,3097256.980326384,3.097256980326384
2024-09-02,3180116.487279854,3.1801164872798537
2024-09-03,3111850.5563973454,3.1118505563973455
2024-09-04,3195427.3554024207,3.195427355402421
2024-09-05,3247704.8019241206,3.2477048019241206
2024-09-06,3302980.454661577,3.302980454661577
2024-09-09,3343248.0742306183,3.343248074230618
2024-09-10,3340905.863644987,3.340905863644987
2024-09-11,3334014.1588564073,3.3340141588564074
2024-09-12,3295731.1357286843,3.2957311357286843
2024-09-13,3298391.69709068,3.29839169709068
2024-09-18,3345465.1092825383,3.3454651092825385
2024-09-19,3303961.8895913,3.3039618895913
2024-09-20,3341193.8055978063,3.3411938055978063
2024-09-23,3386606.5154408924,3.386606515440892
2024-09-24,3263188.2613386847,3.263188261338685
2024-09-25,3273328.55303502,3.27332855303502
2024-09-26,3263052.8111360995,3.2630528111360997
2024-09-27,3247595.3739849925,3.2475953739849923
2024-09-30,3258016.962169464,3.258016962169464
2024-10-08,3260346.2127412427,3.2603462127412426
2024-10-09,3272717.9279275727,3.2727179279275727
2024-10-10,3214258.739282518,3.214258739282518
2024-10-11,3352414.508850147,3.352414508850147
2024-10-14,3275586.0170254246,3.2755860170254247
2024-10-15,3184843.3782215836,3.1848433782215837
2024-10-16,3159751.0426437766,3.1597510426437765
2024-10-17,3286599.205326145,3.2865992053261452
2024-10-18,3190422.7300344203,3.1904227300344203
2024-10-21,3168243.315891125,3.1682433158911247
2024-10-22,3229842.4390694275,3.2298424390694276
2024-10-23,3230673.490737787,3.230673490737787
2024-10-24,3259318.7807780434,3.2593187807780435
2024-10-25,3303474.0794987963,3.3034740794987965
2024-10-28,3284673.6611675993,3.284673661167599
2024-10-29,3329369.5203927536,3.3293695203927536
2024-10-30,3317196.490118236,3.317196490118236
2024-10-31,3311094.095179789,3.3110940951797887
2024-11-01,3318434.3284339607,3.318434328433961
2024-11-04,3321099.132557076,3.321099132557076
2024-11-05,3334894.573527214,3.334894573527214
2024-11-06,3317620.153211451,3.3176201532114513
2024-11-07,3335681.942075297,3.335681942075297
2024-11-08,3321859.419373081,3.321859419373081
2024-11-11,3301254.9642470423,3.3012549642470423
2024-11-12,3291739.218846465,3.291739218846465
2024-11-13,3294726.9049743563,3.294726904974356
2024-11-14,3258043.1610914795,3.2580431610914795
2024-11-15,3249819.35327889,3.2498193532788897
2024-11-18,3258746.2133532497,3.2587462133532497
2024-11-19,3233474.8335972936,3.2334748335972936
2024-11-20,3250165.5627779923,3.250165562777992
2024-11-21,3254951.854326858,3.2549518543268583
2024-11-22,3267731.6980004455,3.2677316980004454
2024-11-25,3250581.3129318203,3.2505813129318204
2024-11-26,3256474.68377701,3.25647468377701
2024-11-27,3218930.153143706,3.218930153143706
2024-11-28,3217460.499382699,3.2174604993826987
2024-11-29,3193242.2260544547,3.193242226054455
2024-12-02,3200944.1636094046,3.2009441636094045
2024-12-03,3210128.3450618293,3.2101283450618294
2024-12-04,3212182.027234473,3.2121820272344728
2024-12-05,3231357.0941734808,3.2313570941734806
2024-12-06,3242632.305009089,3.242632305009089
2024-12-09,3241758.519293677,3.241758519293677
2024-12-10,3269771.765414276,3.2697717654142764
2024-12-11,3325423.2445364865,3.3254232445364864
2024-12-12,3317992.5221458846,3.3179925221458846
2024-12-13,3262103.685904292,3.262103685904292
2024-12-16,3225478.3345874473,3.2254783345874474
2024-12-17,3239642.7718563685,3.2396427718563685
2024-12-18,3227642.2979105837,3.2276422979105837
2024-12-19,3223195.714188401,3.2231957141884013
2024-12-20,3178307.615278065,3.178307615278065
2024-12-23,3199525.6425858447,3.199525642585845
2024-12-24,3191446.6466608252,3.1914466466608253
2024-12-25,3209219.5942941075,3.2092195942941073
2024-12-26,3204899.6278002923,3.2048996278002924
2024-12-27,3224462.7879760074,3.2244627879760075
2024-12-30,3220762.1791965663,3.220762179196566
2024-12-31,3247465.2836452774,3.2474652836452775
2025-01-02,3253792.9083383526,3.2537929083383528
2025-01-03,3301528.3488553823,3.301528348855382
2025-01-06,3292524.794618873,3.2925247946188727
2025-01-07,3280105.874171153,3.280105874171153
2025-01-08,3334825.6688224417,3.334825668822442
2025-01-09,3343993.3623206727,3.343993362320673
2025-01-10,3371336.7065056665,3.3713367065056663
2025-01-13,3374887.714259726,3.374887714259726
2025-01-14,3337914.4420647174,3.3379144420647173
2025-01-15,3387837.708316904,3.387837708316904
2025-01-16,3435103.051900781,3.4351030519007812
2025-01-17,3411553.2143422817,3.4115532143422818
2025-01-20,3371063.1610357543,3.3710631610357544
2025-01-21,3351590.1082664425,3.3515901082664428
2025-01-22,3333079.967035005,3.3330799670350046
2025-01-23,3297101.269470305,3.2971012694703052
2025-01-24,3299023.4905647123,3.2990234905647124
2025-01-27,3333142.5465501053,3.3331425465501052
2025-02-05,3330426.7947091875,3.3304267947091875
2025-02-06,3359257.000210776,3.3592570002107762
2025-02-07,3334124.0731917997,3.3341240731918
2025-02-10,3368354.901668274,3.368354901668274
2025-02-11,3349556.730075201,3.349556730075201
2025-02-12,3325611.5293397284,3.3256115293397284
2025-02-13,3312938.6106783906,3.3129386106783905
2025-02-14,3283274.607812405,3.2832746078124053
2025-02-17,3234618.063569496,3.234618063569496
2025-02-18,3223957.667131031,3.223957667131031
2025-02-19,3227135.532924103,3.227135532924103
2025-02-20,3202617.6616441226,3.2026176616441226
2025-02-21,3176477.602478164,3.1764776024781636
2025-02-24,3169367.5140887885,3.1693675140887887
2025-02-25,3157149.8381077726,3.1571498381077725
2025-02-26,3175694.029722157,3.1756940297221568
2025-02-27,3163094.1517102094,3.1630941517102094
2025-02-28,3153557.5943050073,3.153557594305007
2025-03-03,3148890.2295104032,3.1488902295104033
2025-03-04,3141795.4620967107,3.141795462096711
2025-03-05,3073018.553575262,3.073018553575262
2025-03-06,3104764.6207253644,3.1047646207253643
2025-03-07,3156589.6042874064,3.1565896042874066
2025-03-10,3193199.406962449,3.1931994069624494
2025-03-11,3193565.3908266923,3.1935653908266923
2025-03-12,3153574.233210868,3.1535742332108683
2025-03-13,3149548.0952360067,3.149548095236007
2025-03-14,3196921.174804171,3.1969211748041713
2025-03-17,3215154.892794703,3.215154892794703
2025-03-18,3217285.6159025766,3.2172856159025764
2025-03-19,3228105.408336498,3.2281054083364977
2025-03-20,3199351.3263022946,3.1993513263022946
2025-03-21,3182145.4755031755,3.1821454755031757
2025-03-24,3146701.0942151616,3.1467010942151616
2025-03-25,3168655.3203910966,3.1686553203910965
2025-03-26,3153275.7103389488,3.153275710338949
2025-03-27,3147985.0588667607,3.1479850588667606
2025-03-28,3214548.164226809,3.2145481642268092
2025-03-31,3290284.615522509,3.290284615522509
2025-04-01,3213400.8644537143,3.2134008644537144
2025-04-02,3319049.5257058064,3.3190495257058066
2025-04-03,3389547.4717615736,3.3895474717615737
2025-04-07,3513545.257680746,3.5135452576807458
2025-04-08,3732856.9894803427,3.7328569894803425
2025-04-09,3767759.9095247793,3.7677599095247793
2025-04-10,3644632.1156674097,3.6446321156674095
2025-04-11,3675746.634259606,3.675746634259606
2025-04-14,3655720.8997515906,3.6557208997515906
2025-04-15,3588412.261264707,3.588412261264707
2025-04-16,3582707.564866869,3.582707564866869
2025-04-17,3545932.7624878683,3.5459327624878685
2025-04-18,3553170.4540627534,3.5531704540627533
2025-04-21,3490009.441037676,3.490009441037676
2025-04-22,3474253.882378827,3.474253882378827
2025-04-23,3484813.333588117,3.4848133335881166
2025-04-24,3560861.552481334,3.560861552481334
2025-04-25,3549713.1627670513,3.549713162767051
2025-04-28,3549411.4203744773,3.549411420374477
2025-04-29,3575609.098365581,3.575609098365581
2025-04-30,3621696.3148011314,3.6216963148011314
2025-05-06,3654572.689014453,3.654572689014453
2025-05-07,3645799.94441891,3.64579994441891
2025-05-08,3616430.0508380653,3.616430050838065
2025-05-09,3620582.870076607,3.620582870076607
2025-05-12,3508980.9138303353,3.508980913830335
2025-05-13,3488980.7129503624,3.4889807129503625
2025-05-14,3383656.3212065683,3.3836563212065682
2025-05-15,3481346.7026105523,3.4813467026105522
2025-05-16,3497448.5873282785,3.4974485873282783
2025-05-19,3502656.6567209205,3.5026566567209203
2025-05-20,3513902.383887879,3.513902383887879
2025-05-21,3485224.29166715,3.4852242916671496
2025-05-22,3539195.6445759116,3.5391956445759116
2025-05-23,3568229.080790888,3.568229080790888
2025-05-26,3607263.1704201116,3.6072631704201115
2025-05-27,3647008.695384182,3.6470086953841823
2025-05-28,3636652.49361012,3.63665249361012
2025-05-29,3583385.378111413,3.583385378111413
2025-05-30,3640807.3056108044,3.6408073056108043
2025-06-03,3674283.774452169,3.674283774452169
2025-06-04,3615951.1895172293,3.6159511895172294
2025-06-05,3631305.8483343767,3.6313058483343768
2025-06-06,3615809.119609847,3.615809119609847
2025-06-09,3592419.0739632957,3.5924190739632955
2025-06-10,3601206.79387529,3.6012067938752903
2025-06-11,3596857.551235094,3.596857551235094
2025-06-12,3576036.546431182,3.576036546431182
2025-06-13,3487642.7773255105,3.4876427773255103
2025-06-16,3539107.8257866953,3.5391078257866955
2025-06-17,3581194.841230749,3.581194841230749
2025-06-18,3510174.2300846693,3.5101742300846692
2025-06-19,3447987.7686746777,3.4479877686746776
2025-06-20,3485924.2929396364,3.4859242929396363
2025-06-23,3446805.5281293485,3.4468055281293486
2025-06-24,3312166.586868598,3.312166586868598
2025-06-25,3353471.44331027,3.35347144331027
2025-06-26,3340471.172719494,3.340471172719494
2025-06-27,3286345.7866647304,3.2863457866647305
2025-06-30,3290938.7499623955,3.2909387499623954
2025-07-01,3270745.4684934425,3.2707454684934425
2025-07-02,3340598.2448873166,3.3405982448873166
2025-07-03,3352988.350408523,3.352988350408523
2025-07-04,3339056.246446839,3.339056246446839
2025-07-07,3334135.4741218565,3.3341354741218563
2025-07-08,3358490.4114856683,3.3584904114856684
2025-07-09,3359182.6058209403,3.35918260582094
2025-07-10,3363943.28332852,3.36394328332852
2025-07-11,3377054.9648901504,3.3770549648901502
2025-07-14,3363446.4732361045,3.3634464732361047
2025-07-15,3352792.0806222153,3.352792080622215
2025-07-16,3316787.3004736863,3.316787300473686
2025-07-17,3284150.106423262,3.284150106423262
2025-07-18,3302901.427181424,3.3029014271814243
2025-07-21,3326775.375765755,3.326775375765755
2025-07-22,3355691.9245365686,3.3556919245365684
2025-07-23,3362166.5022672545,3.3621665022672547
2025-07-24,3423811.759692946,3.423811759692946
2025-07-25,3527329.596167303,3.527329596167303
2025-07-28,3443921.1510726544,3.4439211510726544
2025-07-29,3496550.5648744684,3.4965505648744686
2025-07-30,3545159.888989782,3.5451598889897817
2025-07-31,3511901.021070496,3.5119010210704964
2025-08-01,3440743.7055816445,3.4407437055816446
2025-08-04,3526272.8371712584,3.5262728371712586
2025-08-05,3601240.2246696777,3.6012402246696777
2025-08-06,3627944.8814689247,3.627944881468925
2025-08-07,3626560.0664401483,3.626560066440148
2025-08-08,3635635.8418705077,3.6356358418705077
2025-08-11,3623998.9731449,3.6239989731449
2025-08-12,3593212.772407117,3.593212772407117
2025-08-13,3621665.9669453315,3.6216659669453315
2025-08-14,3645587.8340738793,3.645587834073879
2025-08-15,3643463.5671386044,3.643463567138604
2025-08-18,3643378.632315647,3.6433786323156467
2025-08-19,3624412.0959252603,3.62441209592526
2025-08-20,3573025.6739773573,3.5730256739773574
2025-08-21,3551454.016513763,3.551454016513763
2025-08-22,3563564.014023092,3.563564014023092
2025-08-25,3606512.946706733,3.6065129467067334
2025-08-26,3581047.3300079377,3.5810473300079377
2025-08-27,3585005.0226230496,3.5850050226230494
2025-08-28,3632698.35025522,3.6326983502552204
2025-08-29,3665817.6826764317,3.665817682676432
2025-09-01,3682734.3028101944,3.682734302810194
2025-09-02,3662087.666065345,3.662087666065345
2025-09-03,3642929.4956171974,3.642929495617197
2025-09-04,3623076.0835529934,3.623076083552993
2025-09-05,3661628.3723173686,3.661628372317369
2025-09-08,3651360.1547775706,3.6513601547775707
2025-09-09,3620479.811030551,3.6204798110305507
2025-09-10,3610547.3305737157,3.610547330573716
2025-09-11,3616291.3149137856,3.6162913149137856
2025-09-12,3672089.812964341,3.6720898129643413
2025-09-15,3649180.5874420535,3.6491805874420535
2025-09-16,3647966.3532750597,3.6479663532750597
2025-09-17,3610883.691505638,3.610883691505638
2025-09-18,3567003.9403991336,3.567003940399134
2025-09-19,3583155.9066949775,3.5831559066949774
2025-09-22,3599769.0322435754,3.5997690322435756
2025-09-23,3583065.872368157,3.5830658723681568
2025-09-24,3581267.1971356673,3.5812671971356673
2025-09-25,3556927.0119411913,3.556927011941191
2025-09-26,3536964.8943614573,3.536964894361457
2025-09-29,3555902.482997473,3.555902482997473
2025-09-30,3579301.7019283245,3.5793017019283244
2025-10-09,3717946.12202751,3.71794612202751
2025-10-10,3682558.823324222,3.682558823324222
2025-10-13,3705099.1156511656,3.7050991156511657
2025-10-14,3736746.2475489904,3.7367462475489903
2025-10-15,3788270.7087235996,3.7882707087235996
2025-10-16,3793290.039569267,3.7932900395692672
2025-10-17,3864174.4161205404,3.8641744161205405
2025-10-20,3815223.1673454153,3.8152231673454153
2025-10-21,3834416.5845543956,3.8344165845543956
2025-10-22,3727202.4957117797,3.7272024957117798
2025-10-23,3713472.939691909,3.713472939691909
2025-10-24,3727708.4853425436,3.7277084853425437
2025-10-27,3635605.3022407433,3.635605302240743
2025-10-28,3656018.156590149,3.656018156590149
2025-10-29,3628256.6709440276,3.6282566709440274
2025-10-30,3644495.769194079,3.644495769194079
2025-10-31,3679718.5085807247,3.679718508580725
2025-11-03,3685274.260024414,3.6852742600244137
2025-11-04,3676658.22571291,3.67665822571291
2025-11-05,3694991.1806636075,3.6949911806636075
2025-11-06,3678965.683961507,3.678965683961507
2025-11-07,3671222.350277524,3.671222350277524
2025-11-10,3675869.6280879756,3.6758696280879755
2025-11-11,3671809.853438531,3.671809853438531
2025-11-12,3684823.5056649316,3.6848235056649314
2025-11-13,3685197.266359402,3.6851972663594017
2025-11-14,3668209.8125852193,3.668209812585219
2025-11-17,3664761.5407843357,3.664761540784336
2025-11-18,3630969.5207152436,3.6309695207152437
2025-11-19,3613082.593012546,3.613082593012546
2025-11-20,3642404.7801471334,3.6424047801471335
2025-11-21,3647401.1217549206,3.6474011217549207
2025-11-24,3666111.3411667026,3.666111341166703
2025-11-25,3760603.5919154347,3.7606035919154346
2025-11-26,3772721.41190019,3.77272141190019
2025-11-27,3763191.625545321,3.763191625545321
2025-11-28,3754558.1698236573,3.754558169823657
2025-12-01,3763211.6238918086,3.7632116238918085
2025-12-02,3765715.1864594477,3.7657151864594476
2025-12-03,3767319.341403678,3.767319341403678
2025-12-04,3746332.534773898,3.746332534773898
2025-12-05,3742425.605064506,3.7424256050645064
2025-12-08,3736498.56607374,3.73649856607374
2025-12-09,3744206.713978896,3.7442067139788957
2025-12-10,3709366.299713304,3.7093662997133037
2025-12-11,3721076.387482616,3.7210763874826163
2025-12-12,3725270.0155494665,3.7252700155494667
2025-12-15,3758017.002287306,3.758017002287306
2025-12-16,3748242.812227535,3.748242812227535
2025-12-17,3761332.4473985494,3.761332447398549
2025-12-18,3745309.3840754475,3.7453093840754477
2025-12-19,3807387.451155664,3.807387451155664
2025-12-22,3820436.5044933213,3.8204365044933213
2025-12-23,3851718.8624829017,3.8517188624829015
2025-12-24,3825451.7819287553,3.8254517819287552
2025-12-25,3837878.5628741914,3.8378785628741916
2025-12-26,3859709.2679691543,3.8597092679691545
2025-12-29,3797218.3739817073,3.7972183739817074
2025-12-30,3795375.6763031995,3.7953756763031996
2025-12-31,3758364.5306282137,3.7583645306282136
2026-01-05,3814399.3008946883,3.814399300894688
2026-01-06,3805412.0647655106,3.8054120647655107
2026-01-07,3872538.7731109057,3.8725387731109056
2026-01-08,3879505.915934981,3.8795059159349807
2026-01-09,3855182.651334981,3.855182651334981
2026-01-12,3878487.3912539533,3.8784873912539535
2026-01-13,3867132.8187123663,3.867132818712366
2026-01-14,3852843.9816097883,3.852843981609788
2026-01-15,3874272.21613928,3.8742722161392797
2026-01-16,3869588.691401837,3.869588691401837
2026-01-19,3857260.3862986136,3.8572603862986137
2026-01-20,3831842.874277988,3.8318428742779878
2026-01-21,3902158.9425510974,3.902158942551097
2026-01-22,3882485.0935067963,3.8824850935067965
2026-01-23,3866923.452545964,3.866923452545964
2026-01-26,3926439.1809664373,3.926439180966437
2026-01-27,3857163.2507412033,3.8571632507412033
2026-01-28,3948649.098097755,3.948649098097755
2026-01-29,4025726.0833307314,4.025726083330731
2026-01-30,4049042.4507251433,4.0490424507251435
2026-02-02,3957771.433291648,3.957771433291648
2026-02-03,4148266.5767420894,4.148266576742089
2026-02-04,4175675.4583149245,4.175675458314925
2026-02-05,4256679.90220434,4.256679902204341
2026-02-06,4274110.450982563,4.274110450982564
2026-02-09,4299894.851012772,4.299894851012772
2026-02-10,4296092.99232799,4.29609299232799
2026-02-11,4328039.024498529,4.328039024498529
2026-02-12,4284611.684403476,4.284611684403476
2026-02-13,4286496.726839393,4.286496726839394
2026-02-24,4267735.762798011,4.2677357627980115
2026-02-25,4293611.193022011,4.293611193022011
2026-02-26,4275952.831456464,4.275952831456464
2026-02-27,4351236.194734025,4.351236194734025
2026-03-02,4361492.536887234,4.361492536887234
2026-03-03,4341940.081455576,4.341940081455577
2026-03-04,4319051.011143459,4.3190510111434595
2026-03-05,4287816.167027767,4.287816167027767
2026-03-06,4305721.78227997,4.30572178227997
2026-03-09,4304538.893664917,4.304538893664917
2026-03-10,4314425.691723106,4.314425691723106
2026-03-11,4336570.471913737,4.3365704719137375
2026-03-12,4310230.884025581,4.310230884025581
2026-03-13,4290146.2145897085,4.290146214589709
2026-03-16,4275138.628603219,4.275138628603219
2026-03-17,4307662.571430998,4.307662571430998
2026-03-18,4384767.947386776,4.384767947386776
2026-03-19,4524149.307654177,4.524149307654177
2026-03-20,4537450.860378177,4.537450860378177
2026-03-23,4627058.432434396,4.627058432434396
2026-03-24,4541319.895510168,4.541319895510168
2026-03-25,4529036.164399107,4.529036164399107
2026-03-26,4490491.909226811,4.490491909226811
2026-03-27,4431906.372911128,4.431906372911128
2026-03-30,4451557.215837164,4.4515572158371635
2026-03-31,4510396.821110855,4.510396821110855
2026-04-01,4537442.073474429,4.537442073474429
2026-04-02,4393542.736702168,4.393542736702169
2026-04-03,4356442.445571993,4.356442445571993
2026-04-07,4270747.122621796,4.270747122621796
2026-04-08,4311173.509648974,4.311173509648974
2026-04-09,4386260.577991103,4.386260577991103
2026-04-10,4390390.341745488,4.390390341745488
2026-04-13,4363804.305867834,4.363804305867834
2026-04-14,4332506.719647447,4.332506719647447
2026-04-15,4265201.949397424,4.265201949397424
2026-04-16,4256353.857351743,4.256353857351742
2026-04-17,4232059.888411071,4.232059888411071
2026-04-20,4157856.1299516466,4.1578561299516466
2026-04-21,4194447.138318786,4.194447138318786
2026-04-22,4229559.928384152,4.229559928384152
2026-04-23,4228041.410083685,4.228041410083685
2026-04-24,4234639.6551491525,4.234639655149152
2026-04-27,4252779.245087478,4.252779245087479
2026-04-28,4254814.589714266,4.254814589714266
2026-04-29,4262044.156493559,4.262044156493559
2026-04-30,4372074.2082465105,4.37207420824651
2026-05-06,4341916.459669693,4.341916459669694
2026-05-07,4267667.830043404,4.267667830043404
2026-05-08,4234257.072973009,4.234257072973009
2026-05-11,4235672.614559749,4.235672614559749
2026-05-12,4216474.106891517,4.216474106891517
2026-05-13,4211717.607786486,4.211717607786486
2026-05-14,4173224.0845012115,4.173224084501212
2026-05-15,4147998.319419851,4.147998319419851
2026-05-18,4177659.9839291614,4.1776599839291615
2026-05-19,4104375.1202806933,4.104375120280693
2026-05-20,4096247.4207562176,4.096247420756217
2026-05-21,4114424.8449342563,4.114424844934256
2026-05-22,4123713.122564598,4.123713122564598
2026-05-25,4232175.2403225275,4.232175240322528
2026-05-26,4242952.590021313,4.242952590021313
2026-05-27,4295642.634855414,4.2956426348554135
2026-05-28,4352058.294038057,4.352058294038057
2026-05-29,4350625.137815605,4.350625137815605
2026-06-01,4273535.071771482,4.273535071771482
2026-06-02,4280061.955080534,4.2800619550805346
2026-06-03,4237359.95401746,4.23735995401746
2026-06-04,4257300.809177207,4.257300809177207
2026-06-05,4245798.912210627,4.245798912210628
2026-06-08,4123186.584686154,4.123186584686154
2026-06-09,4190651.8892942686,4.190651889294268
2026-06-10,4155196.6841184865,4.155196684118486
2026-06-11,4102604.043698321,4.102604043698321
2026-06-12,4129796.77761182,4.12979677761182
2026-06-15,4140676.481618642,4.140676481618642
2026-06-16,4203189.290995709,4.2031892909957085
2026-06-17,4195837.4063522415,4.195837406352242
2026-06-18,4162411.325847528,4.162411325847528
2026-06-22,4176270.2412907863,4.176270241290786
2026-06-23,4154789.1963676326,4.154789196367632
2026-06-24,4187342.2793892887,4.187342279389289
2026-06-25,4208070.629597214,4.208070629597214
2026-06-26,4203393.162609317,4.203393162609317
2026-06-29,4116057.033773065,4.116057033773065
2026-06-30,4106791.521351023,4.106791521351023
2026-07-01,4156602.365981662,4.156602365981662
2026-07-02,4184210.6329646045,4.1842106329646045
2026-07-03,4172692.688762737,4.172692688762737
2026-07-06,4149544.995414896,4.149544995414896
