,Q1,Q2,Q3,Q4,Q5
2018-12-31,-0.044021374168,-0.05327547985483871,-0.045632009808,-0.0369914245,-0.032426490807999996
2019-01-31,0.020193166666666665,0.014480629032,0.012568279448,0.011959223216,0.00944588656
2019-02-28,0.24456410665873016,0.208398279272,0.18766650912,0.19538862376,0.16999563102380952
2019-03-31,0.1092758337734375,0.08877520185826772,0.0718387335511811,0.07790904970866142,0.0659795606015625
2019-04-30,-0.05240878073015873,-0.023862872088,-0.018034061112,-0.022435386640000003,-0.019073703087301587
2019-05-31,-0.09665244675,-0.06649133503125,-0.05867460288976378,-0.052062675609375,-0.0495248274921875
2019-06-30,0.0025267296250000002,0.0202854363828125,0.02690225,0.0261716548359375,0.0401675452421875
2019-07-31,-0.010230188534883722,-0.005564778414062501,0.006845252773437501,-0.0044986611953125,-0.0014874322558139526
2019-08-31,-0.014867329775193798,-0.0175166535390625,-0.021316441519379847,-0.0093187547734375,-0.02315337389147287
2019-09-30,0.0030847211085271316,0.0007704939062500003,-0.000326719054263566,0.008228576828125,0.002405040906976744
2019-10-31,0.006898977186046511,-0.0011147043281250005,0.004271201627906977,-0.00014658755468750025,-0.009141421488372093
2019-11-30,-0.007211085178294573,-0.011562062734375,-0.008439382806201552,0.00395918759375,-0.0026176765581395352
2019-12-31,0.10762834026356588,0.0809887675390625,0.07959891479069768,0.067418878453125,0.0662844334108527
