score,ann,sharpe,mdd,vol,ystd,ymin,tilt,max_dev,vol_budget,ema,canary_floor,min_bond,thresh,max_single,center,y2020,y2021,y2022,y2023,y2024,y2025,y2026
3.815019804924268,0.15047379447209752,1.9082207074932973,-0.0557701880789776,0.07885555055618537,0.1012939003182925,0.003531153925348418,0.9,0.8,0.078,1.0,0.96,0.08,0.2,0.55,"{""bond"": 0.25, ""gold"": 0.25, ""cn"": 0.15, ""us"": 0.35}",0.01580663605803223,0.09541649176891553,0.003531153925348418,0.19326414133078784,0.2232496511863098,0.258680814565587,0.08225376105981841
3.8121530439384217,0.1470820957756127,1.9305105298769802,-0.05432765785943616,0.07618818623329932,0.1066376615585157,0.0019494201171232906,1.0,0.8908335539250157,0.07632234592255449,0.8826918501155314,0.920565775010269,0.0,0.25,0.55,"{""bond"": 0.23610012550238235, ""gold"": 0.2462206281852459, ""cn"": 0.12868889813106502, ""us"": 0.38899034818130673}",0.014203599803760625,0.0779380153509277,0.0019494201171232906,0.19337220887883078,0.23119482817249803,0.26589212636474424,0.07165983630984885
3.8119954739007267,0.16757514165916443,1.9116747988728664,-0.06449111498742655,0.08765881192657225,0.11969624395846115,-0.005542993942990404,1.0,0.8299441390612049,0.0910440422038875,1.0,0.9452383151035878,0.04745519726409968,0.25,0.55,"{""bond"": 0.326121134847141, ""gold"": 0.20844088142889655, ""cn"": 0.12419377474538634, ""us"": 0.3412442089785761}",0.015395955021748842,0.10950768257594579,-0.005542993942990404,0.21186338674360994,0.26651266951041785,0.29510361499788496,0.08433457748587503
3.8095227482494196,0.14226303874513158,1.9543853096378097,-0.05186995238281622,0.0727917049128332,0.10719043147983727,0.009115610424307308,0.96,0.8,0.072,0.9,1.0,0.05,0.25,0.55,"{""bond"": 0.25, ""gold"": 0.25, ""cn"": 0.15, ""us"": 0.35}",0.014690504661474924,0.048693148775405426,0.009115610424307308,0.2011315546406336,0.234257958592891,0.2544697905392159,0.06742429332188049
3.8029760652063413,0.1564425633342743,1.8993982245980505,-0.07031701400305979,0.08236427796355374,0.10603621955108124,0.0026886111536552626,0.93,0.25,0.085,1.0,0.88,0.08,0.25,0.5,"{""bond"": 0.2, ""gold"": 0.25, ""cn"": 0.15, ""us"": 0.4}",0.015495084526984337,0.10502493766363186,0.0026886111536552626,0.20867799015859867,0.23649394803181778,0.26146359838724287,0.07798492080093422
3.78572736884194,0.14758674803856264,1.9213432748275014,-0.054849998885256435,0.07681435689924436,0.10153649201591683,0.0011752319945645961,0.85,1.0,0.075,1.0,0.88,0.05,0.15,0.55,"{""bond"": 0.2, ""gold"": 0.25, ""cn"": 0.15, ""us"": 0.4}",0.015907233999221004,0.10163042635301212,0.0011752319945645961,0.19238673151327168,0.22819109017403716,0.24989516593965444,0.06721363652336065
3.7799557993635546,0.14002942047557854,1.962265327186504,-0.052980854109835884,0.07136110419703166,0.10783665473855283,0.01042801853392783,1.0,1.0,0.068,0.9339475812607109,0.9143900265703159,0.0,0.25,0.55,"{""bond"": 0.2264155498324719, ""gold"": 0.2886492593515918, ""cn"": 0.14358526736022761, ""us"": 0.3413499234557087}",0.01576555309603611,0.043502250952641486,0.01042801853392783,0.19541212221625726,0.2370579128674093,0.25492754957542374,0.06062262627436521
3.7674450344555312,0.1477700853930246,1.9201538309183552,-0.05436857904289183,0.07695742029290974,0.10820056854246883,0.00020942254673061989,1.0,0.7617866459823347,0.07948356356416576,0.8841495999711249,0.9500250225978418,0.07652309493531768,0.25,0.5,"{""bond"": 0.3315622093902317, ""gold"": 0.23640713251936857, ""cn"": 0.13146475188641282, ""us"": 0.3005659062039869}",0.013496420370649576,0.07939914362469125,0.00020942254673061989,0.19019865250487888,0.24250497323783882,0.2637461331544857,0.07134718297238019
3.7632646109998724,0.13632326699759822,1.9814020148837246,-0.04897751929110006,0.06880141736688308,0.1034211735160267,0.010216306251100482,0.9933683037995554,0.6784039473602915,0.06863570262581194,0.8761891697065348,0.913097951597604,0.12455880257769822,0.25,0.5,"{""bond"": 0.2688560182491249, ""gold"": 0.20732163429569914, ""cn"": 0.19543681818739622, ""us"": 0.3283855292677798}",0.013931115951658857,0.043864548494507716,0.010216306251100482,0.1941859615586965,0.23042394152257972,0.23980130848141346,0.062396026030237195
3.7584465642843536,0.15999510312381537,1.9163821296678305,-0.06263517102378191,0.08348810012726823,0.11559809673763918,-0.006016399466063582,1.0,0.9340770140581854,0.08839345852561384,1.0,0.93222535115129,0.05786623403084869,0.25,0.5,"{""bond"": 0.31927351132550946, ""gold"": 0.21801493096848956, ""cn"": 0.15472253248865497, ""us"": 0.30798902521734606}",0.013712294398550151,0.09145043465754377,-0.006016399466063582,0.198299463204898,0.25651612911960453,0.2869197477366425,0.09195155642931674
