canary_k,top_k,vol_target,max_single,sma_buffer,sma_lb,ann,sharpe,mdd,ymin
4,3,0.075,0.45,0.003,38,0.12112064130766975,1.606432735660523,-0.07455762441117542,0.001178786972138246
4,3,0.075,0.45,0.003,40,0.11889713263494017,1.5767030845174035,-0.07455762441117542,0.001178786972138246
4,3,0.075,0.45,0.004,35,0.12527622787114723,1.6699950396241436,-0.07455762441117408,0.006185136041395145
4,3,0.075,0.45,0.004,38,0.11797021606402636,1.5643893270939875,-0.07455762441117408,0.0009665314382765189
4,3,0.075,0.45,0.004,40,0.11737259412580126,1.5566646951499656,-0.07455762441117408,0.0009665314382765189
4,3,0.075,0.45,0.005,35,0.1238952193557703,1.651389879292005,-0.07455762441117475,0.006185136041395145
4,3,0.075,0.45,0.005,38,0.12174821675901004,1.6155936005863438,-0.07455762441117397,0.006185136041395145
4,3,0.075,0.45,0.005,40,0.1206675293121029,1.6015894837439038,-0.0745576244111742,0.006185136041395145
4,3,0.08,0.35,0.0,35,0.11867932250944646,1.597757929239578,-0.07363322237756853,0.004512467692225464
4,3,0.08,0.35,0.0,38,0.11691960032518933,1.5789605682213954,-0.07363322237756986,-0.004542167163660071
4,3,0.08,0.35,0.0,40,0.12028087520205788,1.627405218389111,-0.0736332223775692,-0.004542167163661293
4,3,0.08,0.35,0.002,35,0.12288213694469552,1.6596212079316568,-0.06994018190340778,0.004512467692223909
4,3,0.08,0.35,0.002,38,0.12397735521063824,1.6758729671835095,-0.07363322237757008,0.006473194726900111
4,3,0.08,0.35,0.002,40,0.12394892572650495,1.674154443789392,-0.07363322237757008,0.006473194726900111
4,3,0.08,0.35,0.003,35,0.12302779401603336,1.6617693420594217,-0.06994018190340756,0.005283670012053987
4,3,0.08,0.35,0.003,38,0.1247049789283392,1.685686764694504,-0.06994018190340867,0.006473194726900111
4,3,0.08,0.35,0.003,40,0.12280056248706162,1.6517422713089882,-0.06994018190340867,0.006473194726900111
4,3,0.08,0.35,0.004,35,0.12868777025552536,1.7505714137755537,-0.06994018190340767,0.006473194726900111
4,3,0.08,0.35,0.004,38,0.12249042722757864,1.6466811499784322,-0.06994018190340867,0.006473194726900111
4,3,0.08,0.35,0.004,40,0.12186881740367994,1.638745180884694,-0.06994018190340867,0.006473194726900111
4,3,0.08,0.35,0.005,35,0.12754779526359794,1.7376404953738969,-0.06994018190340856,0.006473194726900111
4,3,0.08,0.35,0.005,38,0.1264896627348262,1.7008345471558575,-0.06994018190340767,0.006473194726900111
4,3,0.08,0.35,0.005,40,0.12535109632032881,1.6860921876573753,-0.06994018190340856,0.006473194726900111
4,3,0.08,0.4,0.0,35,0.11984605053085118,1.5625483954424422,-0.07878591679942015,0.0029849002321937768
4,3,0.08,0.4,0.0,38,0.11819777837393608,1.545139518958494,-0.07878591679941904,-0.005418356287179682
