date,open,high,low,close,volume
2025-09-01,95.8747,96.5955,95.7305,96.115,10280357.0
2025-09-02,96.4033,96.8839,95.8266,95.8747,11792675.0
2025-09-03,95.7305,96.4033,94.9135,95.298,15814228.0
2025-09-04,96.115,96.4994,95.4902,95.7305,13580907.0
2025-09-05,96.5955,98.1334,96.4033,98.1334,28230410.0
2025-09-08,97.9411,97.9411,96.98,97.7489,12378408.0
2025-09-09,98.0373,98.5178,97.7489,98.4217,14972324.0
2025-09-10,98.5178,100.344,98.3256,100.344,27375943.0
2025-09-11,100.6324,101.3052,100.4401,101.0168,20690414.0
2025-09-12,102.4585,102.7469,101.978,102.1702,17203881.0
2025-09-15,101.209,102.6508,101.209,102.3624,13004430.0
2025-09-16,102.6508,103.4197,102.3624,103.0352,12544056.0
2025-09-17,102.3624,102.843,102.2663,102.4585,12530146.0
2025-09-18,102.6508,103.5158,102.5547,103.0352,13691230.0
2025-09-19,103.0352,103.0352,102.0741,102.6508,11019438.0
2025-09-22,102.6508,103.1313,102.2663,103.0352,10942322.0
2025-09-23,103.708,104.3808,103.4197,104.3808,13637949.0
2025-09-24,103.8042,104.3808,102.7469,103.3236,14777645.0
2025-09-25,103.708,103.708,102.1702,102.9391,12505892.0
2025-09-26,101.7857,102.6508,101.4013,102.5547,14572995.0
2025-09-29,103.8042,104.7653,103.708,104.5731,20795349.0
2025-09-30,103.708,105.1498,103.708,105.1498,10386451.0
2025-10-02,105.7265,106.4954,105.4381,106.4954,14287215.0
2025-10-03,105.2459,105.8226,104.7653,105.6303,9743604.0
2025-10-06,106.7837,107.841,106.3993,106.5915,15257276.0
2025-10-08,105.5342,106.3031,104.9575,106.3031,10546369.0
2025-10-09,103.3236,103.8042,98.5178,99.9596,92919887.0
2025-10-10,99.5751,99.7673,98.1334,99.479,36090348.0
2025-10-13,97.0761,98.6139,96.4994,98.6139,35129469.0
2025-10-14,98.9984,99.2868,97.0761,97.9411,24066211.0
2025-10-15,99.0945,99.8634,99.0945,99.479,16340175.0
2025-10-16,98.9984,98.9984,97.7489,98.9023,20032905.0
2025-10-17,98.1334,98.5178,96.5955,96.98,25380495.0
2025-10-20,98.0373,98.6139,97.7489,98.1334,14257592.0
2025-10-21,98.0373,99.3829,97.845,98.4217,17638573.0
2025-10-22,98.2295,99.1906,98.2295,98.5178,9717663.0
2025-10-23,98.6139,99.1906,98.4217,98.7101,7515170.0
2025-10-24,98.6139,99.6712,98.5178,99.0945,12264938.0
2025-10-27,99.7673,99.7673,97.2683,98.0373,22950060.0
2025-10-28,99.1906,102.3624,98.7101,102.3624,30318072.0
2025-10-30,105.342,105.5342,103.3236,103.8042,23739703.0
2025-10-31,104.477,104.7653,103.6119,103.9003,10578102.0
2025-11-03,103.9003,104.5731,103.4197,104.0925,6430188.0
2025-11-04,104.2847,105.1498,103.8042,103.8042,9496069.0
2025-11-05,103.8042,103.9964,102.843,103.9964,10200607.0
2025-11-06,105.5238,107.1696,105.3302,107.1696,19883780.0
2025-11-07,106.8791,107.1696,106.1047,106.4919,9251490.0
2025-11-10,106.4919,107.46,106.0078,106.976,8965474.0
2025-11-11,107.8472,109.3962,107.8472,108.8154,14732300.0
2025-11-12,108.8154,110.6548,108.8154,109.8803,14317119.0
2025-11-13,110.1707,111.1388,109.8803,110.6548,13596262.0
2025-11-14,109.6867,110.558,109.2994,109.2994,9511429.0
2025-11-17,108.4281,108.8154,107.8472,108.5249,8779723.0
2025-11-18,107.46,107.46,105.3302,106.1047,14883339.0
2025-11-19,104.9429,105.6206,104.2652,104.3621,12267840.0
2025-11-20,104.5557,105.427,103.9748,104.1684,9430635.0
2025-11-21,102.6195,103.2003,101.6514,101.7482,13752751.0
2025-11-24,103.4908,104.1684,102.8131,103.878,12057743.0
2025-11-25,103.878,104.2652,102.7163,103.394,10642240.0
2025-11-26,104.1684,104.7493,103.394,104.1684,10128177.0
2025-11-27,105.5238,105.7174,104.3621,105.5238,16714313.0
2025-11-28,105.5238,105.8142,105.0397,105.8142,6108819.0
2025-12-01,105.8142,107.7504,105.8142,106.976,9127025.0
2025-12-02,106.976,108.1377,106.7823,107.46,7973452.0
2025-12-03,107.8472,107.8472,107.0728,107.6536,10933998.0
2025-12-04,107.5568,107.9441,106.7823,107.9441,8153363.0
2025-12-05,107.6536,108.0409,107.1696,107.46,21391217.0
2025-12-08,106.4919,107.0728,105.1365,105.6206,19058791.0
2025-12-09,106.2015,106.7823,105.7174,106.0078,11079729.0
2025-12-10,106.4919,108.1377,105.2334,108.1377,15672710.0
2025-12-11,110.7516,111.6229,110.0739,110.3643,21622514.0
2025-12-12,112.3974,114.14,112.3005,113.5591,33397964.0
2025-12-15,112.6878,112.9782,111.9133,112.4942,11925266.0
2025-12-16,112.591,112.7846,111.5261,112.4942,8579394.0
2025-12-17,112.0101,113.7527,111.7197,113.7527,9505813.0
2025-12-18,114.3336,115.0112,113.7527,114.9144,12554309.0
2025-12-19,115.0112,115.9794,114.8176,115.4953,13434142.0
2025-12-22,116.657,117.722,116.4634,117.4315,19346571.0
2025-12-23,118.0124,118.4964,117.722,118.3996,10892666.0
2025-12-24,118.6901,120.5295,118.6901,119.8518,12363308.0
2025-12-29,119.755,119.755,117.6251,118.0124,13132355.0
2025-12-30,117.3347,119.3677,117.3347,119.0773,11747636.0
2025-12-31,119.0773,119.0773,117.8188,118.4964,5594974.0
2026-01-02,117.9156,120.7231,117.9156,120.3358,11545169.0
2026-01-05,120.6263,121.2071,120.1422,120.9167,9171037.0
2026-01-06,122.3689,125.37,122.3689,124.6923,21686487.0
2026-01-07,123.337,123.9178,122.4657,123.1434,9809659.0
2026-01-08,120.5295,121.0135,119.3677,120.3358,14152243.0
2026-01-09,121.4008,121.4008,119.0773,120.8199,11800959.0
2026-01-12,120.4327,120.7231,119.5614,120.1422,8758673.0
2026-01-13,122.1752,123.337,121.8848,122.3689,12174381.0
2026-01-14,122.9497,123.0465,122.1752,122.9497,9036194.0
2026-01-15,122.5625,124.1115,122.5625,124.1115,10374153.0
2026-01-16,124.886,126.1445,124.1115,124.4019,11375202.0
2026-01-19,122.9497,123.4338,122.1752,122.9497,10059540.0
2026-01-20,124.9828,125.8541,123.9178,124.3051,13402142.0
2026-01-21,124.1115,124.9828,123.821,124.1115,7138446.0
2026-01-22,124.9828,125.5636,124.3051,125.5636,7970685.0
2026-01-23,126.2413,126.6285,125.2732,125.8541,11454836.0
2026-01-26,125.8541,126.8222,125.8541,126.8222,11309536.0
2026-01-27,127.7903,130.5978,127.5967,130.2105,20380297.0
2026-01-28,133.1149,134.3734,132.7276,133.1149,23365990.0
2026-01-29,130.7914,134.2766,130.7914,133.2117,14607498.0
2026-01-30,133.2117,133.7925,132.05,132.2436,11263295.0
2026-02-02,131.4691,132.1468,128.952,130.4042,16159218.0
2026-02-03,134.2766,134.567,132.9212,134.4702,19499165.0
2026-02-04,134.083,134.8575,133.4053,134.567,10559866.0
2026-02-05,134.567,134.567,132.1468,134.083,15078576.0
2026-02-06,130.501,131.0818,128.8552,130.501,18601846.0
2026-02-09,134.4702,135.0511,133.6957,134.8575,16236415.0
2026-02-10,136.0192,136.9873,134.7607,135.8256,12641156.0
2026-02-11,135.2447,135.4383,134.1798,135.3415,7423588.0
2026-02-12,134.567,135.0511,133.9862,135.0511,6789124.0
2026-02-13,131.2755,132.6308,131.2755,131.3723,14586816.0
2026-02-16,129.1456,130.2105,128.952,129.9201,8527013.0
2026-02-20,130.6946,130.985,129.4361,130.0169,10372959.0
2026-02-23,130.6946,132.05,130.5978,131.5659,13451321.0
2026-02-24,130.0169,131.3723,128.7584,130.985,15223740.0
2026-02-25,131.5659,138.149,129.5329,138.149,44603757.0
2026-02-26,142.1183,143.28,139.8916,140.3757,30158366.0
2026-02-27,142.1183,143.0864,141.1502,142.6023,18075411.0
2026-03-02,137.9554,139.7948,135.2447,135.2447,30135411.0
2026-03-03,135.9224,136.5032,131.4691,131.4691,22180267.0
2026-03-04,128.7584,128.952,125.37,126.6285,35572176.0
2026-03-05,130.4042,133.1149,128.7584,129.6297,26146424.0
2026-03-06,129.1456,131.0818,127.8871,130.8882,40598641.0
