date,trend_tsmom60,trend_tsmom120,trend_donchian55,trend_dualma_atr,pair_RB_HC,pair_I_RB,pair_Y_M,pair_C_M,pair_MA_TA,cal_RB,cal_HC,cal_I,cal_CU,book_live_pre_registered,book_is_filtered_arb,book_oracle_oos_filter,book_all_sleeves_eq,book_live_activity
2025-09-17,-0.004430269297579316,-0.0017582480211263765,-0.0038090908482769385,-0.004333733428752129,0.0020795244000129665,-0.0003064215661030545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0604837256888675,1.0536862641033544,1.0869011789907759,1.0645462269538672,1.2546710394459533
2025-09-18,-0.005119076836501783,0.001378451332259256,-0.011187355285458389,-0.004124787636010933,0.0019953405738803993,-0.0005176257604007642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0607971441910484,1.0541067566943356,1.0863257576764391,1.0631070379529892,1.2555980624364698
2025-09-19,0.0052468029034216076,0.0032652499927015837,-1.4721950758087133e-05,0.0027780689749371825,0.0009905222510805394,-0.0007154631394978847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0608555005750586,1.0543155799338397,1.0869890960128135,1.0640516052059419,1.255770744280249
2025-09-22,0.006052237452708973,0.0035499232346453457,0.008223469573973395,0.004977505431816213,0.001160027986434331,0.0014299852814292358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0614050265394137,1.0545601870496912,1.0886342580748984,1.0661300375838798,1.2573969757247896
2025-09-23,-0.006895721970120059,-0.003752496930622972,-0.0004202623108089216,-0.0048890923610383314,0.0012075836251660421,-0.0009990009990009654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.061449304668986,1.0548148809724178,1.0876151854263711,1.064838462790832,1.2575281113064538
2025-09-24,-0.0012852552025137073,-0.002215488504168239,-0.0018049961231179083,-0.003369426641354093,-0.0011186027311462787,0.0008032544889928772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0613823594345133,1.054578897211076,1.086813662002735,1.0641020438779847,1.2573298316667743
2025-09-25,-0.0069416376048098034,-0.006796913531979684,0.005081222127601196,0.0014944344393034701,0.00032514093049329507,-0.0007704716328768013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0612878262041885,1.0546474745638594,1.0870416980575637,1.063479280180869,1.2570498678782422
2025-09-26,-0.004366290759917632,0.002467888886544837,-0.003969635078496003,0.0015210569845911521,-0.0016671233440898614,0.0012538129378520935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0612000979436718,1.0542958290789333,1.087282531401874,1.0630898593978015,1.2567900919824653
2025-09-29,-0.0009468631847209759,0.0026127666888402855,0.0016749490158812204,0.0018009175431726423,0.0008924865572089716,0.001067860133492693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.061616161963707,1.0544840180498882,1.0881004427813696,1.0636706431132865,1.2580219641313277
2025-09-30,0.0020667593683268244,0.0046776245989258655,0.0026259815538448093,0.005976102243196007,0.0014366240517775235,-0.0018040211725633417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.06153815501945,1.0547869974703972,1.0893210096867947,1.0648962429367188,1.2577908673075742
2025-10-09,0.016138654531600467,0.012573141124226138,0.014559296574503323,0.012461023349449771,-0.0011659910083000604,-0.0024998999039077545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0607598584043605,1.0545410230394527,1.0912371541961676,1.0691612527084418,1.2554854052526137
2025-10-10,0.0009579772151391007,-0.003485793229807471,-0.00035417009344425944,-1.9882676394665227e-05,0.0012826516377521524,-0.0017158088541743275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0606679632468488,1.0548115447935082,1.0911382794034925,1.0688869695871364,1.2552134939709148
2025-10-13,0.0005413269922661612,0.0009228775395617021,0.006996758451050706,0.003988182032991176,0.0001302803149699439,-0.00919753048885541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.058744494892012,1.0548390290295662,1.090029886269047,1.069165035997068,1.2495228265851792
2025-10-14,0.0016857943535037827,-0.0014533816929223262,0.0032319269983553086,0.005007731869983627,0.0,0.010415887602718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0609500476237703,1.0548390290295662,1.0933923275049842,1.0707184471897517,1.2560302712445501
2025-10-15,0.0027866687304348974,0.0011261142290228678,0.002853037567645491,0.0025769615520110944,0.0,-0.0008936993827969864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0607604135432225,1.0548390290295662,1.093760420693184,1.0714143386285808,1.2554690145054572
2025-10-16,-0.002943026671322995,-0.0009504667145767086,-0.003567232225670805,-0.0031019191407747008,0.0,0.004403729188959982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0616946738623452,1.0548390290295662,1.0940451943543772,1.0709067424405028,1.2582333872779634
2025-10-17,0.007450236933389531,0.0008320589763370224,0.011369651942818224,0.010554140012461001,0.0,-0.00035182728640564825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.061619967231126,1.0548390290295662,1.0962775525962254,1.0733660600515949,1.2580120468588079
2025-10-20,-0.002581249005609019,-0.0029454316763799023,-0.004030637868643802,-0.0044915318579146725,0.0,0.003911122955233881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0624503924758404,1.0548390290295662,1.0961502947459583,1.0725290221612533,1.2629322866532382
2025-10-21,0.0011214741389199048,0.0034397991710817515,-0.00021584036578088387,-0.0014890413191377611,0.0,-0.0013013189810384684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0621738751034122,1.0548390290295662,1.0955385638928612,1.0726573191260462,1.2612888088968501
2025-10-22,-0.007207848357656,-0.000777771319253297,-0.007367536894881611,-0.004667872763689122,0.0,0.0005220358630960709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0622847736745418,1.0548390290295662,1.0946301790520192,1.071048416198066,1.2619472468888162
2025-10-23,-0.005939075516786528,-0.0015023702669158911,-0.007214375786404963,-0.004906582387021936,0.0,-0.0014490666343248693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0619769093902052,1.0548390290295662,1.0932387620067734,1.0693173160212222,1.2601186012390715
2025-10-24,0.0037064221398047906,0.0022639580131014058,0.003374130765819048,0.0020715120040510466,0.0,-0.00020933153463276175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0619324483389676,1.0548390290295662,1.0936459235809775,1.0702391244178875,1.2598548186784548
2025-10-27,-0.006012327450477004,0.004780519238058357,-0.006417603729677846,-0.00760064253560212,0.0,-0.0011877966298000646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0616801763823251,1.0548390290295662,1.0917236354474011,1.0688858604658413,1.2583583673707912
2025-10-28,-0.0037871847631942963,-0.002132478402689705,-0.00325753098892452,-0.002853432374471995,0.0,-0.005265980353956867,0.0,0.0,0.0,0.0,0.0,-0.00017483199999999998,0.0,1.0605248958584028,1.0548021451061416,1.089912630845759,1.0674493240055116,1.2517318769299794
2025-10-29,-0.004957648345449873,0.00377740687251528,-0.0023886127165553034,-0.003295484653020819,0.0,-0.0007770600920348198,0.0,0.0,0.0,0.0,0.0,0.0008,0.0,1.060529761527104,1.0549709134493586,1.0891992732752303,1.0668875665695168,1.2507592060424892
2025-10-30,0.0032878690984787864,0.0008624000183151049,0.005373636205059025,0.004158444424235153,0.0,-0.0030659609597069593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0598794529580142,1.0549709134493586,1.0894372597143562,1.0677588352770597,1.2488418165946291
2025-10-31,-0.002256702245842605,-0.003480353870911193,-0.0017961219101685674,0.0008866377670330225,0.0,0.0015576323987538943,0.0,0.0,0.0,0.0,0.0,-0.0004,0.0,1.0601248431167178,1.0548865157762826,1.0898826805318624,1.0673080022105406,1.2495646664685334
2025-11-03,-0.0008355715572150932,-0.002190141522422476,0.0011188398833416008,0.002401540390519373,0.0,0.006591073728267839,0.0,0.0,0.0,0.0,0.0,0.0012,0.0,1.0617767452794962,1.0551396885400688,1.0921044312513446,1.0679882666406035,1.2544323916908808
2025-11-04,0.0005472923179663421,-0.0037275948639636978,0.0038943531144157314,0.004419269401042891,0.0,-0.0012108200766399733,0.0,0.0,0.0,0.0,0.0,0.001827184,0.0,1.0619076334555868,1.0555252754114017,1.093204318744892,1.0684606200970979,1.2548189851261469
2025-11-05,0.001581495343609572,0.00038977794954160095,0.00034554373243981986,-0.002325093414377213,0.0,-0.0036075237797495996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0611414620476691,1.0555252754114017,1.091907206197276,1.0681634400901578,1.252555590462085
2025-11-06,-0.0035270783176618633,0.003206170181044256,-0.0030789718055671744,-0.004075780422356589,0.0,0.0011829760541101078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0613925230355943,1.0555252754114017,1.0912754714101147,1.0676463927578168,1.2532964620970641
2025-11-07,0.00270458789016015,-0.001154629950797502,0.0015458192968638847,0.003377792726669262,0.0,0.0104385674219461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0636084065181657,1.0555252754114017,1.0942909623969852,1.0690353298711053,1.2598377719067075
2025-11-10,-0.002732240258207902,0.0015550634632368885,0.0014340718219249095,-0.002732240258207902,0.0,-0.0013105904287893377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0633296155186531,1.0555252754114017,1.0934061557803287,1.068723999180551,1.2590122062438633
2025-11-11,0.0025570089991030207,0.0021234587997504425,0.005089296875654772,0.0025074041291682585,0.0,-0.0018137040186201327,0.0,0.0,0.0,0.0,0.0,-0.00016799999999999996,0.0,1.062908174604215,1.055489809762148,1.0935211165277223,1.0695703845881286,1.256728730745907
2025-11-12,-0.004980953595722083,0.0016067356948078395,-0.006108625869170642,-0.005624188824059177,0.0,-0.00505962761175438,0.0,0.0,0.0,0.0,0.0,-0.0004,0.0,1.0617475580404494,1.055405370577367,1.0910970390628665,1.0678782699215044,1.25037015135934
2025-11-13,0.0007166200694909763,-0.0002983938188220507,0.0072387147602215535,0.0007166200694909763,0.0,0.0022856479425978904,0.0,0.0,0.0,0.0,0.0,-0.0004,0.0,1.0621479744601248,1.0553209381477209,1.091664904447434,1.0687210073355216,1.2515490303110381
2025-11-14,0.0010825494212778803,4.708010514125048e-05,-0.0005100707818948912,0.0010825494212778803,0.0,0.0011490479317137758,0.0,0.0,0.0,0.0,0.0,-0.0016,0.0,1.062052178894943,1.0549832354475137,1.0918028029802345,1.0688238640128194,1.251266835999148
2025-11-17,-0.0038825222949012816,0.0007837426592070261,-0.008018932627934735,-0.003836031004442229,0.0,-0.0031499601961887383,0.0,0.0,0.0,0.0,0.0,-0.0024,0.0,1.0608733094311145,1.0544768434944989,1.089753272679915,1.0671381065079544,1.2477945954318448
2025-11-18,-0.0008141168158534044,0.0005567306768061577,-0.0010087687696119021,-0.0001028251327222911,0.0,-0.003349529859833278,0.0,0.0,0.0,0.0,0.0,-0.002,0.0,1.059738274741854,1.054055052757101,1.088564928340525,1.0665866005129898,1.2444570382082443
2025-11-19,8.435103082247392e-05,0.0011975158347216643,0.004880459900579693,-0.0007849179204664246,0.0,-0.0029205893890359995,0.0,0.0,0.0,0.0,0.0,-0.0016,0.0,1.0587801464218634,1.0537177551402188,1.087409850503689,1.066656898370797,1.2416441985672266
2025-11-20,0.005278281604112574,-0.005082483027903494,0.003636218690725015,0.005808195953830671,0.0,-0.0013621931721610747,0.0,0.0,0.0,0.0,0.0,0.0008,0.0,1.0586610986280358,1.0538863499810411,1.0885507615238004,1.0674017547329808,1.2412951766218827
2025-11-21,0.002858828158348288,-0.0032290547590188936,0.0005900848813442694,-0.0013948930318757155,0.0,0.003049887210619884,0.0,0.0,0.0,0.0,0.0,0.0048,0.0,1.0603231726717361,1.054898080877023,1.089956079289581,1.067949812365886,1.2461671901876668
2025-11-24,-0.0052350543968262475,-0.0016683394412163803,-0.0086746324153083,-0.004782774740413735,0.0,0.0020512032469438553,0.0,0.0,0.0,0.0,0.0,0.002,0.0,1.0611822896077236,1.0553200401093736,1.0897966031302326,1.0666099791463874,1.2486914284712283
2025-11-25,0.003607574721985746,0.0008457713819888254,0.0009356079309164104,0.00014320621509051454,0.0,0.0005379108378488204,0.0,0.0,0.0,0.0,0.0,0.001825952,0.0,1.061683987483441,1.055705432856949,1.0903430421977738,1.067257823532622,1.2501672961030799
2025-11-26,-0.0009744289016387782,-0.00011888017165276779,-0.00041006056954118105,-0.00027911163907216006,0.0,-0.0033160200213773524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0609798744116667,1.055705432856949,1.0895590568394227,1.0668392531169129,1.2480945062111053
2025-11-27,0.0023789290195344905,-0.00021160901490101543,0.0011352481851696478,0.003154321636622299,0.0,-0.0003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.060916215619202,1.055705432856949,1.0901810472374858,1.0673445155587549,1.2479072920351737
2025-11-28,0.002119795508108889,-0.0038185420177884264,-0.0024130787623499925,-0.0066701491565568805,0.0,0.006187790744579091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0622291611271586,1.055705432856949,1.090075875637743,1.0669673173465553,1.2517681866310475
2025-12-01,-0.00025563946745050744,0.003798226724510809,-0.00044367906915492955,0.0009231289493300169,0.0,-0.0005495395530789038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.062112413739464,1.055705432856949,1.0901573237953925,1.0672523205336213,1.2514242385661276
2025-12-02,-0.0016894645957453833,0.0005758868210710208,-0.0006804806047267535,-0.0021119671676325838,-0.0003,0.005596028177923729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0632374091937213,1.0556420905309778,1.0908515492813484,1.0673664346515723,1.2584272438676805
2025-12-03,0.002873466522159093,-0.0012367145207865578,0.0025660361642917285,0.0026998409017237085,0.0003010234798314082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.063301421078682,1.0557056451420874,1.091506248793309,1.0679578913389411,1.2584272438676805
2025-12-04,0.0027273394539445456,-0.002529505349011052,0.005767933554446228,0.00539596724888129,0.00025669856032362054,-0.0003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0632922125822135,1.0557598447659342,1.0926747424289989,1.0688877075189698,1.2583999980119867
2025-12-05,0.0023026617809300486,0.00027386570784261165,0.004223289921170782,0.0038355477996587953,0.0010339253811760816,-0.002613359478713861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0629563325869738,1.0559781601459204,1.09316778212067,1.0696323054763408,1.257406218079386
2025-12-08,-0.0044694233523477995,-0.0018532151645094062,-0.0017095856270691692,0.002140624742903045,0.0010173891638775576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0631726206378636,1.0561930282934051,1.0938582299323465,1.0692312583430075,1.2580458538098191
2025-12-09,-0.0039619511102479636,-0.004319656525791701,-0.0023943558592704156,-0.0006357721746542099,0.0011192578017479309,-0.0003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.063346823130676,1.056429458750819,1.0938983713850006,1.0683682671649946,1.2585611857501642
2025-12-10,-0.004051862522193754,0.007477753368528127,0.0015148455758807187,-0.0017152862025411563,-0.0015582885611252768,0.001419924389321036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0633173973101713,1.0561002143625775,1.0934928303598779,1.06862197060896,1.2584741158620985
2025-12-11,0.0007020334582716586,-0.007182393597678615,0.0014087570367779067,0.0022748082627266682,0.0009964815228630797,-0.0004026294413828955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0634436879601046,1.0563106912325584,1.0941202022637033,1.068440884991141,1.2588477895986954
2025-12-12,0.004222473531285516,0.0035118416883968434,0.0042004381245555125,0.001573345475815463,0.0005397778216523208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.063558492623572,1.0564247258493387,1.09458260444163,1.0695954485104726,1.259187538657526
2025-12-15,-0.00036863878417011666,0.0003568529792868265,-0.0012055712248447517,0.00046736650246452256,-0.0021328787290493256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0631048043663687,1.0559740806840174,1.0942179962994891,1.0693582559077648,1.2578446914989827
2025-12-16,-0.0009781468644711462,0.002291158341233815,-0.0008654446763925414,-0.0018930587538351462,0.0005719348955277263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0632264097134128,1.0560948703691206,1.093928876799269,1.06928639856531,1.2582043941350938
2025-12-17,0.0006678402131638014,0.004017300082110595,0.004599681952497453,0.0007975320296292411,-0.0003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.06316261612883,1.0560315046768987,1.0940377297301378,1.0700910245941386,1.2580156634759736
2025-12-18,-0.005297205617073978,0.0020111871526422957,-0.000267011688293672,0.002396460594828554,-0.0017165488559671702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0627976220143454,1.0556689587426549,1.094186499549178,1.0698545247305022,1.255856218128045
2025-12-19,0.0021109607534763246,-5.609101366091876e-05,0.008248116860618845,0.005536074252401914,-0.00026062862374121026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0627422229180372,1.0556139312330861,1.0953409638263751,1.0711365752080797,1.2555289060502974
2025-12-22,0.0010019200249320992,-0.0018562797817538912,0.003253333296277244,0.0019447181028907014,0.00010146124793308786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0627637883484709,1.055635352014446,1.0957892166388339,1.0715028341190929,1.2556562935799214
2025-12-23,0.0002223723206640273,0.0014396331236039956,0.0012853795718401955,0.00029474967200790995,0.0002904166791131146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0628255172144896,1.055696666837103,1.0959174604343336,1.0717939986422973,1.2560209571108103
2025-12-24,-0.0013623719570353611,0.0033956901963003404,0.003393805140190458,0.0047917365486316935,-0.0006692021255448878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.062683268195449,1.0555553719464275,1.096821051925434,1.072581326790132,1.2551804252165828
2025-12-25,-0.0009670688765287011,-0.00044063393840780237,-0.002496642507564671,-0.0010082828011914386,0.0006739139719814657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0628264996158945,1.0556976426490985,1.096747703371237,1.0722316063556145,1.256026308842494
2025-12-26,0.004878186259356665,0.0018524283569469155,0.007876556348215963,0.004560530881776554,0.0018963960626174892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0632296076137178,1.0560980468196652,1.098164027330657,1.073968959550792,1.258408232189127
2025-12-29,-0.0014011242082456908,-0.00046330721792795513,0.0003631276185175018,-0.00044655015098065846,-0.001315111551978165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.062949954505842,1.0558202694713863,1.097777108628554,1.0736993961912162,1.2567532849858707
2025-12-30,-0.00532151490451874,-0.005032266181795449,-0.006341121356935718,-0.005992954766346787,-0.0013995495858892815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.062652424272112,1.0555247349072039,1.0961540442178896,1.0717099627964373,1.2549943964463037
2025-12-31,0.0009091577433641152,0.00031484972848642463,0.0010962393263167995,-3.997675057383486e-05,8.633271461555568e-05,0.0,0.0,0.0,0.0,0.0,-0.00019952239999999997,0.0,0.0,1.0626283680133968,1.055500840004672,1.0961204654162469,1.0718886152283111,1.255102743519376
2026-01-05,0.0056459840309140115,0.004202979702016145,0.007389592494155878,0.0027419216016219923,-0.0004811469163302218,0.0,0.0,0.0,0.0,0.0,0.0046404776,0.0,0.0,1.06351233256868,1.056378875410766,1.0976333861896286,1.0738790141450965,1.254498854704654
2026-01-06,0.0013212000536629727,0.0015748067132396583,0.0035640407140511816,-0.0005701983528876243,0.0011815359809049797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0637636481860933,1.0566285053409192,1.0977675911077778,1.074463153535055,1.2552399724720729
2026-01-07,0.003433198307646376,0.006148230198873786,0.00019747660979811788,-6.93740679782921e-05,-0.0016416297079564484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.063414386984672,1.056281586791991,1.097391934209081,1.075129973744024,1.2542096528573605
2026-01-08,-0.00023498713691340862,-0.001921379793659891,-0.001844859100827932,-0.00146322658296392,0.0007299593825606521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0635696368465377,1.056435795322972,1.0972309979068124,1.0747384202375625,1.2546674139092613
2026-01-09,-0.005486791270310735,-0.005179989734914717,-0.004419045194008462,-0.0018863045024618392,0.0003208905454910591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0636378947347247,1.0565035953746995,1.0968874737631835,1.073361825811372,1.2548687193646908
2026-01-12,0.006236464602108024,0.0034527807170541417,0.006509824330786649,0.004569417233651959,-0.0007592453547277109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0634763823085867,1.0563431662852911,1.097723339724559,1.0750139147360283,1.25391596611872
2026-01-13,-0.0020951058812848874,-0.0015371603215340592,-0.0021970755499784726,-0.0006206938067172411,-0.00010224904967548469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.063454634418698,1.0563215642683144,1.097564621475209,1.074472084187706,1.2537877544028115
2026-01-14,0.0014322323611519227,0.002579302806426062,0.002449896433977316,0.002804225202898429,-0.0001791796162048387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0634165245400486,1.0562837100098195,1.098140852908352,1.075223096963274,1.2535631011941752
2026-01-15,-0.0003558547681744514,-0.0023674901788167503,-0.0007864551517360966,-0.0008244264456925577,0.0004674957038607874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.063515953071376,1.056382471629117,1.0980624608624991,1.0749032817086963,1.254149136558502
2026-01-16,-0.0050809928560515295,-0.0010021856315915053,-0.004762295050246302,-0.0035287491659038947,0.000734871944054194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0636722626785693,1.0565377327972354,1.0974488905229849,1.0737755137939256,1.2550707755726187
2026-01-19,-0.0025849321578681186,0.0018781054468684612,-0.0013946850937652036,-0.0030643675670230827,0.0012225158065852784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0639323339093993,1.056796059612955,1.097044622888785,1.0734497993909793,1.2566051194341394
2026-01-20,-0.0020727991598389027,0.002587713801617766,-0.001786596561858622,-0.002198449736888922,0.0011319295752621474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0641731932043652,1.0570353033559343,1.0968106188470819,1.0732567268867066,1.2580275079332528
2026-01-21,0.0027285060700017985,0.00216688848467037,0.0036443955334480443,0.0024095499793762576,0.0005619313719602558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0642927916648575,1.0571540996155795,1.0974624493070524,1.0742070768488154,1.2587344330567494
2026-01-22,-0.001874870391667124,-0.0038221680053133087,1.611127472090382e-05,0.0008343583163871386,-0.0009707138771908319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0640861669084047,1.0569488607846143,1.097432520285505,1.0737263871391096,1.2575125620748833
2026-01-23,0.005069556581681001,0.0033694609188260898,0.012743724663314021,0.0096158401676287,-0.000142862874623062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0640557632266745,1.056918661034098,1.0995117109545591,1.076258375977381,1.2573329102153907
2026-01-26,-0.00214229510591911,-0.005506732094930732,-0.0009554455582979612,-0.004103517643546491,-0.0006129921005825212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.063925311671187,1.0567890844760635,1.098474539414859,1.0751555437469655,1.2565621750736262
2026-01-27,-0.002613074675187945,0.001651493921289969,-0.0043256752834749295,-0.0028833572943462293,0.0007359185892409357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0640819041540717,1.056944626622498,1.0980027580663565,1.074540662726316,1.2574869025367998
2026-01-28,0.004046735488015233,0.00115352628258701,0.00439334185617585,0.00015272336010499339,-0.0008883505712346528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0638928486005925,1.0567568391499333,1.0978412139250107,1.075272836253092,1.2563698133286112
2026-01-29,0.005462162568355271,0.004315058436720539,0.013327454087405075,0.00813062658327535,-0.0011751911467241534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.063642793109245,1.0565084608936115,1.0993684066616187,1.0777592070459099,1.2548933386469758
2026-01-30,-0.010114272665106075,-0.005142371056893935,-0.01268236858224331,-0.011198822936777682,0.0015699934005888867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000144795,1.063976775542398,1.0568096077273463,1.0972512804645753,1.0746326576938519,1.2568635129070944
2026-02-02,-0.019538248858391602,-0.00691487708595603,-0.020869718697757944,-0.0075677454987117835,0.0006895570033789154,0.0,0.0,0.0,0.0,0.0,-0.0001916292,0.0,-0.0019,1.0640827322661364,1.056513263053723,1.0956998071608044,1.0699792782064408,1.257730191944711
2026-02-03,0.0065708846042697305,0.007597542535805889,0.006063054284631439,0.006514464732455361,0.00045191435295033333,0.0,0.0,0.0,0.0,0.0,0.0019083708,0.0,0.00265,1.0645850400010322,1.0575719495968776,1.0976446195084124,1.072593009703037,1.2582985782705898
2026-02-04,0.0032443746003769335,-0.0008909644169484111,0.00852365652712676,0.004701372540367791,-0.00039651184223332686,0.0,0.0,0.0,0.0,0.0,-0.00019204079999999999,0.0,-0.00035,1.0644597271333973,1.0573734322073485,1.0985475024348512,1.0738009050906774,1.25792829079411
2026-02-05,-0.006925413003019998,-4.9021937815952354e-05,-0.005582302055592082,-0.00709358890036788,-0.0002329569226115491,0.0,0.0,0.0,0.0,-0.00019951119999999997,-0.00147,0.0,0.000503077,1.0640547069936623,1.0571196879769469,1.0966148177460737,1.0720621969993434,1.2568571919486318
2026-02-06,-0.0022512352608132394,-0.00016475147606045493,-0.0010522111086591686,-0.0028451834278606213,0.0020309207937925233,0.0,0.0,0.0,0.0,0.00046,0.0008584002,0.0,0.0,1.064767479147398,1.0577305595984317,1.096624498127838,1.0718177618473903,1.25867292388408
2026-02-09,-0.00043898709380741654,0.0035244490327326875,0.001032920042798668,-0.00015843133945708378,-3.313878472636043e-05,0.0,0.0,0.0,0.0,-0.00092,0.0,0.0,0.0,1.0645645049111798,1.057723549217369,1.0965824820295802,1.0720656660285783,1.2582516322407877
2026-02-10,0.0030734818215259105,0.0017857447595507048,0.005026249893170198,0.0005211216889594193,0.0,0.0,0.0,0.0,0.0,0.0030228072000000003,0.0,0.0,0.0,1.0652080995612419,1.057723549217369,1.0966967726126038,1.073173143290507,1.2595920904617943
2026-02-11,0.0015467258987577883,0.0010278822023302018,0.004103246159013094,0.0018127947370390257,0.0,0.0,0.0,0.0,0.0,-0.0001966776,0.0,0.0,0.0,1.0651661990467374,1.057723549217369,1.0970943898401078,1.073857825394709,1.2595050481891186
2026-02-12,-0.0004960626429840694,0.0002988136767072835,-0.003437695114922628,-0.00119908925193145,0.0,0.0,0.0,0.0,0.0,-0.00322,0.0,0.0,0.0,1.0644802320145512,1.057723549217369,1.0968312870218655,1.0731925264161881,1.2580801072831642
2026-02-13,-0.0024260134395124467,0.002129081758828466,-0.0072856677746988485,-0.003080938180385659,0.0,0.0,0.0,0.0,0.0,0.0023,0.0,0.0,0.0,1.0649698929212779,1.057723549217369,1.09615543314394,1.072502089025026,1.2595268994065398
2026-02-24,0.013293873287240996,0.0038133190748546445,0.019867393566456237,0.01579480218149594,0.0,0.0,0.0,0.0,-0.0003,-0.00207,0.0,0.0,0.0,1.0645289953856085,1.057660085804416,1.099618144789276,1.076660046642996,1.2569196787247683
2026-02-25,-0.007910909338678588,-0.006518471410425382,-0.00798482561444417,-0.006434134486753846,0.0,0.0,0.0,0.0,-0.004140540929503889,0.00023,0.0,0.0,0.0,1.0645779637193962,1.0567842288294609,1.0982031265837462,1.0739469559364563,1.257208770250875
