date,live_v3_unlevered,fixed_IS_vol10,target_vol10,fixed_IS_vol12,target_vol12,fixed_IS_vol14,target_vol14
2022-09-28,1.0518842771937718,1.3124860330395178,1.3237524664099165,1.3785277585551248,1.3812025901089329,1.4453439264799128,1.4483992197280462
2022-09-29,1.051829749494869,1.3120957688055186,1.3232210300205098,1.378035876676434,1.3805371895877758,1.4447422496341504,1.447585151463928
2022-09-30,1.051782959083683,1.3117609639088637,1.3227655766766317,1.3776139198312893,1.3799669716739904,1.4442261367805658,1.446887588112111
2022-10-10,1.0520070962500274,1.313364420858047,1.3249495518306635,1.3796346641654975,1.3827010738907348,1.4466976665016802,1.4502320606614154
2022-10-11,1.0519869674668412,1.313220276066613,1.32475158664809,1.3794529624402825,1.3824531610519468,1.4464753767075207,1.4499287029705714
2022-10-12,1.0521481375351254,1.314374330953434,1.3263420089152989,1.3809076744590874,1.3844447956915613,1.448254999525269,1.4523656869950754
2022-10-13,1.052234157513034,1.3149907220533812,1.3271916655779574,1.381684785679543,1.3855090485646537,1.4492058459162813,1.4536682296605334
2022-10-14,1.0520424183624486,1.3136162498969834,1.3252774571654349,1.3799517660604816,1.3831110650825313,1.4470851843245502,1.450732953892184
2022-10-17,1.0522296874629509,1.3149575199873775,1.3271411219533948,1.3816425685579221,1.3854450566939287,1.4491537526043616,1.4535890742250221
2022-10-18,1.0527076265221367,1.3183835293942134,1.331903543577067,1.3859622704781573,1.3914110297654558,1.4544396573108425,1.4608917231252134
2022-10-19,1.0525691900768575,1.317389041976,1.3305164361070305,1.3847077141132953,1.389672132101955,1.452903692494462,1.4587617045029437
2022-10-20,1.0518595833638313,1.3122946077097137,1.3232775274367152,1.3782820018571902,1.380599225336156,1.4450378222244484,1.4476503950521817
2022-10-21,1.0521983836818616,1.314719163824016,1.3266983103983339,1.3813377687880635,1.3848819825437106,1.448775554112825,1.4528896111533685
2022-10-24,1.053048986857918,1.3208156166486253,1.3356980301060792,1.389024210827387,1.3961552761691087,1.4581808696258116,1.466687653127093
2022-10-25,1.0526380891662372,1.3178593597164008,1.3311460075976773,1.3852935046783739,1.390445605181416,1.4536116775675825,1.4596898489205394
2022-10-26,1.0525589222336889,1.3172908359075668,1.3302429973180918,1.384576366843755,1.3893137203235415,1.4527337553690074,1.4583035540261537
2022-10-27,1.0523929206406422,1.31609914846278,1.3283517596635137,1.3830732980655567,1.386943456459996,1.4508938530926223,1.4554009279358562
2022-10-28,1.0517802418879096,1.3117041536769705,1.3213404786719627,1.3775309193408318,1.3781588101746503,1.4441106716756489,1.4446463106429261
2022-10-31,1.0514616799398175,1.3094252832184496,1.317734748411576,1.3746590389623317,1.3736458759182566,1.4405982046341992,1.439127213178882
2022-11-01,1.050663319294379,1.3037223111085379,1.3086496127735612,1.3674745354153364,1.3622811373472865,1.4318142227735513,1.4252363050678312
2022-11-02,1.0502458763921918,1.3007511003227628,1.3039958574745216,1.3637347312675243,1.3564677648449786,1.427245833818361,1.418140607855
2022-11-03,1.050312098181309,1.301221556289785,1.3047287804164103,1.3643266143494772,1.357382663160726,1.4279685230755643,1.4192565185325599
2022-11-04,1.050973274354564,1.305920117946654,1.312054440195493,1.3702383264817966,1.3665282177583649,1.4351872456399344,1.4304126965598243
2022-11-07,1.0506334945175855,1.3034983228359147,1.3082223129184298,1.3671890406021927,1.3617387426594187,1.431461120918055,1.4245637525818757
2022-11-08,1.0503817234093327,1.3017065622433934,1.3052535124788065,1.3649338704319862,1.3580304458007535,1.4287064032373678,1.4200378064682502
2022-11-09,1.0511702339383917,1.3073117257928428,1.314846042415482,1.3719867757178923,1.3700069217098854,1.4373192401095163,1.434648345382981
2022-11-10,1.0497997866008721,1.2975352279673955,1.298057917892936,1.3596745853216374,1.349016010783618,1.4222710099074696,1.4090034592077518
2022-11-11,1.0503636631909237,1.3015329408231384,1.3047229289542555,1.3647015827723803,1.357328003501199,1.428405844144988,1.4191320004047594
2022-11-14,1.0494601392797576,1.295110945574554,1.2939448827695479,1.3566211660833423,1.3438728765145749,1.4185386319070195,1.4027195822090082
2022-11-15,1.049709481111823,1.2968759712469833,1.2968556948207839,1.3588397910072503,1.34750063044726,1.4212451644675586,1.4071372930143733
2022-11-16,1.0502017970594513,1.300364867717455,1.3026858555127503,1.3632265031887305,1.3547700392853368,1.4265980341999707,1.4159936146493666
2022-11-17,1.050178533546241,1.3001996401053102,1.302409929070833,1.363018645226222,1.3544256889955346,1.4263442602404102,1.4155737174734666
2022-11-18,1.0507351818225963,1.3041527840440699,1.3090100175406345,1.3679916128194352,1.362662109041429,1.4324156062016322,1.4256166971738153
2022-11-21,1.0510177019087636,1.3061641883859936,1.3123672132955864,1.3705234489387046,1.366855864676549,1.4355085212396594,1.430735454069279
2022-11-22,1.051555339486781,1.30999677706165,1.3187965999070226,1.3753491693467474,1.3748914614580745,1.4414054821667186,1.440548448322405
2022-11-23,1.0517718701366279,1.311544069232151,1.3214095646354753,1.3772985484951834,1.3781603897169075,1.4437889884764874,1.444544320922852
2022-11-24,1.0516260582235821,1.3105011055184193,1.3196468671650154,1.375984245048349,1.37595430927264,1.442181610283998,1.441846586197718
2022-11-25,1.051638537176298,1.3105903063793964,1.3197975315192367,1.3760966347095247,1.3761428208564002,1.4423190396818775,1.4420770484875027
2022-11-28,1.0516046198230464,1.310347847960861,1.3193877337475666,1.375791142249665,1.3756300692428969,1.4419454802649068,1.441450176618366
2022-11-29,1.051018878475334,1.306161311759063,1.3123088576456208,1.370516390725842,1.3667733113029494,1.4354956969123724,1.4306228923220379
2022-11-30,1.0506916252319134,1.303828470901581,1.3083712919950474,1.367579053718521,1.3618521286609038,1.4319063269201,1.424613300801203
2022-12-01,1.0514329890858396,1.309105523848938,1.3173781136667155,1.3742211425244315,1.373102108853294,1.4400199277042758,1.4383431443416954
2022-12-02,1.051774511444468,1.3115446095035737,1.3234176862859528,1.3772936310417883,1.3806561586563215,1.4437761296587346,1.4475749426341666
2022-12-05,1.0510645918795003,1.3064667062235187,1.3108625930627051,1.3708946747613946,1.3649384299656964,1.4359503205418582,1.4283488026505156
2022-12-06,1.0510414429273098,1.3063016563737937,1.31046329518609,1.3706868476879788,1.3644395062618575,1.43569634947862,1.4277396836583531
2022-12-07,1.0510417559373548,1.3063038878731523,1.3104687244709035,1.370689657470978,1.3644462897535135,1.4356997830329252,1.4277479648880333
2022-12-08,1.0513580227969341,1.3085586087702947,1.3161977235493094,1.3735286807422584,1.3716042582488135,1.4391690701306898,1.436486359991418
2022-12-09,1.0525627548693102,1.317159587478139,1.3380168251067428,1.384362302584031,1.3988893739166657,1.4524123191718163,1.4698247997252298
2022-12-12,1.052693207344204,1.3180959792228195,1.3402901166120182,1.3855433033776572,1.4017414307257043,1.4538578825537056,1.473320926407844
2022-12-13,1.052535226569275,1.316961322974934,1.3375332323396407,1.3841120430834073,1.3982814882642234,1.4521057487649889,1.4690781991536699
2022-12-14,1.054579059789605,1.3316301939655202,1.3734193323263166,1.402612231942995,1.4433006636394123,1.4747495820578962,1.5242598426566125
2022-12-15,1.0562830695470333,1.3439723610697394,1.4004746469722826,1.4182123058621754,1.4774189720083681,1.49388571174733,1.566297303572214
2022-12-16,1.0562790451088293,1.3439429892985586,1.4004139283978012,1.418175112769335,1.4773421065478591,1.4938400044851918,1.5662022324650222
2022-12-19,1.0565455190149848,1.3458877748734879,1.4044334100466356,1.4206377587511947,1.4824304445307124,1.4968663812892316,1.5724956928525111
2022-12-20,1.0569350757199414,1.3487342420095216,1.410459018980104,1.424243229074639,1.4900627432777322,1.5012984695043754,1.5819410262073546
2022-12-21,1.0581974260053626,1.357974259852821,1.4300178518028948,1.4359520141917785,1.514857980316788,1.5156977736074124,1.6126525091437873
2022-12-22,1.057770427847551,1.3548311056133937,1.4235351164610182,1.4319636452268083,1.5066171684797536,1.5107862662003062,1.602417560564078
2022-12-23,1.0579854444204992,1.3564108271092739,1.4267853213143211,1.4339672340806318,1.510745045096021,1.5132524556335958,1.6075396396620885
2022-12-26,1.0572819197638774,1.3512370736206667,1.4161310687037199,1.427403742107613,1.4972075977167556,1.505171664017218,1.5907340373017889
2022-12-27,1.0572956134883773,1.351337460554008,1.416335389287525,1.4275309967726373,1.4974668197652259,1.5053282164080852,1.5910553547279147
2022-12-28,1.0572992218871669,1.3513639148841152,1.4163892362113608,1.4275645318834405,1.4975351374665842,1.505369472889909,1.5911400400446931
2022-12-29,1.0565284428087418,1.345712994642076,1.4048841991060808,1.4204010551430726,1.482938135273233,1.4965565899755657,1.5730457375568205
2022-12-30,1.0566913166240897,1.346902968381164,1.4072575812343,1.4219082769307698,1.4859444290615051,1.4984092942799074,1.5767661965810373
2023-01-03,1.0571859371534447,1.3505193575825487,1.4144777741570778,1.4264896080515101,1.4950931213209055,1.5040417443120293,1.5880920396955736
2023-01-04,1.0576339798761014,1.3538024546119982,1.4210262305008297,1.4306509438532728,1.5033991284257378,1.509160575772884,1.5983851473106472
2023-01-05,1.0568452847282532,1.348011583149951,1.4094808010161208,1.4233074360662805,1.4887415057144433,1.5001229965956826,1.5802041597565697
2023-01-06,1.0571138751555713,1.3499766964478432,1.4133179928604858,1.425797290371301,1.4936050725767749,1.503184599596952,1.5862269201331778
2023-01-09,1.0578718814857755,1.355529242706994,1.424165463751138,1.4328345722133857,1.507361499052984,1.511840380742044,1.603271329530531
2023-01-10,1.0584856759648347,1.3600406667482101,1.4329400201304892,1.43855702286883,1.5185060707709355,1.518884695210064,1.6171006162550052
2023-01-11,1.0588128279727735,1.3624518563039842,1.437617323634781,1.4416174904743053,1.524453993502935,1.5226546166574724,1.624490415117569
2023-01-12,1.0588331775875852,1.3626020573710962,1.4379096966827085,1.4418082047232688,1.524826033477561,1.5228896239247676,1.6249529443933812
2023-01-13,1.0597457026213417,1.3693380428336617,1.451037389789921,1.4503612513483954,1.5415314899514097,1.5334293315652336,1.6457224246073472
2023-01-16,1.059208932281743,1.3653596068517784,1.443241195071797,1.4453046451267617,1.5315926036806533,1.5271920765321012,1.633343335281116
2023-01-17,1.0595736199832753,1.3680561128337811,1.4484686976226917,1.4487299164781418,1.538249623397118,1.531414638536366,1.6416258240800463
2023-01-18,1.0593250429992473,1.3662151350711687,1.4448564852237566,1.4463904689640394,1.5336462921372198,1.5285295080392967,1.6358943494322056
2023-01-19,1.0602044381259803,1.3727207561162242,1.4576466931693282,1.454655347341722,1.5499377274668835,1.5387194458260418,1.65616819722836
2023-01-20,1.061595553791788,1.383052429738708,1.4778088203021085,1.4677933647119463,1.5756641603443595,1.5549329152123068,1.6882394964417897
2023-01-30,1.0602763452540296,1.3731939973837675,1.459023155888091,1.4552384032780314,1.5516286577228182,1.539415874148591,1.658194621710411
2023-01-31,1.0608189943584805,1.377225312703737,1.4664350385329346,1.460365013106376,1.5610874434642283,1.5457428892190883,1.6699877734807311
2023-02-01,1.0608725751890749,1.3776243265853312,1.467171149513073,1.4608727347467336,1.5620277921966808,1.5463698614438057,1.671161378056615
2023-02-02,1.0611964959905664,1.3800371263029543,1.4717027866799808,1.463943057986989,1.5678173361373813,1.5501615432326956,1.6783877577610564
2023-02-03,1.0604632451397777,1.374567440335079,1.4613480721101058,1.4569803680858924,1.5545801788849765,1.5415599952372847,1.661855264341137
2023-02-06,1.0587107946110228,1.361537841249276,1.437143211392667,1.4404074132653562,1.5236812596565121,1.5211024524777526,1.6233189523131808
2023-02-07,1.0588984536679455,1.3629221620955498,1.4395473447951015,1.4421648254640338,1.5267399385538953,1.5232676301751213,1.6271207623201258
2023-02-08,1.0578204036553154,1.3549629422108151,1.4256627073377648,1.4320584461489454,1.5090691917471835,1.5108137782320947,1.605149428933887
2023-02-09,1.057800747613779,1.3548185225257512,1.425417193275789,1.4318752817921858,1.508757338707756,1.5105883346125362,1.6047624359543513
2023-02-10,1.0573839805746519,1.3517566614985785,1.4201745506330241,1.427992072596388,1.5020983404028603,1.505808878130261,1.5964992590927969
2023-02-13,1.0580037198168,1.3563011984928393,1.428210872621195,1.4337530764689912,1.5122982240011071,1.5128963119021859,1.609146982523637
2023-02-14,1.057892309147182,1.3554819595474648,1.4267601041984193,1.4327138503505459,1.5104548033539804,1.5116169552131546,1.6068585953222485
2023-02-15,1.058063129329123,1.3567374294809762,1.4290242954595207,1.4343062544247758,1.5133312156304208,1.5135770738815328,1.6104285923035966
2023-02-16,1.0576470192671508,1.3536768243794512,1.4234998142700486,1.4304235473269513,1.506310730511374,1.5087968958909372,1.60171250854574
2023-02-17,1.0571786473573501,1.350238237996239,1.4173222383691697,1.4260633028341911,1.4984663890301098,1.503431228314357,1.5919811543922426
2023-02-20,1.0573699049547394,1.3516394232892135,1.419820080257241,1.4278391484921373,1.5016354062201818,1.5056154502787227,1.5959090713801614
2023-02-21,1.0573902538549589,1.351788630462142,1.4200871960154813,1.4280282911043514,1.5019744157769928,1.5058481366515648,1.5963294129816479
2023-02-22,1.0570222967623926,1.349090359750818,1.4152542638070524,1.4246077502067598,1.4958404764944373,1.5016400377196957,1.5887235894803367
2023-02-23,1.056943096719663,1.3485105344514545,1.4142176276223977,1.4238730119209788,1.4945256803585958,1.5007364922830542,1.5870944124742374
2023-02-24,1.0566108240679728,1.3460788221673372,1.4098723623427003,1.4207918795999595,1.4890152606707323,1.4969477913583045,1.580267397624473
2023-02-27,1.0557787873569449,1.339998693368908,1.3990453049300287,1.4130907576613607,1.4752934621764309,1.4874815629944564,1.56327755881507
2023-02-28,1.054619072546903,1.3315556795382177,1.384277380639883,1.4024064981587245,1.4566061283966931,1.4743603872351287,1.540175440268661
2023-03-01,1.0560702008665648,1.3420652358686462,1.4021203474909432,1.4156890100209423,1.4791364465778827,1.4906517247216116,1.567968872129809
2023-03-02,1.0557435750433126,1.3396843081544703,1.398156010701386,1.4126751596281053,1.4741179372531135,1.4869493804001843,1.5617623154857214
2023-03-03,1.0551838979338612,1.3356105389332436,1.391379987789633,1.4075202921269885,1.4655449395266789,1.4806191696068387,1.5511658212375659
2023-03-06,1.0553627497384463,1.336909092480451,1.3935376989553476,1.409162453893308,1.468272208316764,1.4826345240130783,1.5545335245094425
2023-03-07,1.0555414102035459,1.3382072979378123,1.3956983456960068,1.4108044943864808,1.4710040332802465,1.4846501209879521,1.5579078981727401
2023-03-08,1.0551118742902361,1.3350836473088132,1.3904459524966393,1.4068527655148095,1.4643610864534031,1.4797984514387128,1.549699933446858
2023-03-09,1.0550917719271318,1.334937741717977,1.3902019316419858,1.4066682667972474,1.464052695054345,1.4795720422433525,1.5493191759336646
2023-03-10,1.0558982501660878,1.340790738472875,1.3999896629278281,1.4140692634521357,1.4764219090869397,1.4886540406974835,1.5645903730129138
2023-03-13,1.0560150656776666,1.3416415910153332,1.4014052729604356,1.4151460886957745,1.4782133831718218,1.489976599881876,1.5668052391956093
2023-03-14,1.0575546400052023,1.352861308305725,1.4204813960555098,1.4293473828232957,1.5023593580748014,1.5074208732740353,1.596663837746526
2023-03-15,1.0575483273563386,1.3528149874100706,1.4204049353033799,1.4292886551616493,1.502262316443585,1.50734861522484,1.5965435158855141
2023-03-16,1.0577787951702105,1.3545060641656608,1.423198484647466,1.43143266170587,1.5058077650444237,1.5099865658103233,1.6009394681756375
2023-03-17,1.0579859226310893,1.3560274474237748,1.4258821249908415,1.4333620065003312,1.5092150591172324,1.5123609926798423,1.6051657824294976
2023-03-20,1.0592735501305333,1.3654940400524618,1.4434731504624287,1.4453697760162845,1.5315579780009694,1.5271421592656538,1.632889755076273
2023-03-21,1.0585853803653857,1.3604055125856052,1.4342446377753157,1.4389063537623954,1.5198079827400224,1.5191748841012107,1.6182744493858476
2023-03-22,1.0586084226902586,1.3605753696606044,1.4345491662418028,1.4391219439718028,1.520195217761565,1.5194404370115555,1.618755493464958
2023-03-23,1.059466252760368,1.3668995373914368,1.445915047582784,1.4471490614061595,1.5346485600660078,1.5293280734872134,1.6367109714704822
2023-03-24,1.0594514048073669,1.3667896542903393,1.4457138073158693,1.4470094603113304,1.534392251990622,1.5291559567885105,1.6363920585339053
2023-03-27,1.0601519117647544,1.371973450849721,1.4552432426710211,1.4535951139017351,1.5465290041202326,1.5372753968996837,1.651492868363624
2023-03-28,1.0596428384838326,1.3681944867654101,1.4483307308330193,1.4487905745207472,1.5377136530624895,1.5313474163599925,1.640510271684611
2023-03-29,1.0593691642436251,1.366167564449348,1.4446129782146273,1.4462149881035802,1.5329770230884319,1.528171339278376,1.6346147840590979
2023-03-30,1.0593654535146517,1.36614011518357,1.4445627764398683,1.4461801189932775,1.5329130960698731,1.5281283532968075,1.6345352577152104
2023-03-31,1.0592075971151682,1.3649724280761897,1.4424272531571531,1.4446967989199149,1.5301937362798301,1.5262997516333114,1.631152349461807
2023-04-03,1.057355174473609,1.3512794558633023,1.4171045205063644,1.4273055086197532,1.4979575010288004,1.504863851888471,1.5910620581318233
2023-04-04,1.057043509996109,1.348994770291163,1.4131687030945697,1.4244096360109344,1.4929650501860883,1.5013017485783562,1.5848755125909446
2023-04-06,1.0584638400906357,1.359392093522847,1.4311033949423266,1.437583932362047,1.5157019263050608,1.5175014610226445,1.61303489329502
2023-04-07,1.0594337147575215,1.3665370433561392,1.443124458799782,1.4466510426918608,1.5309799416121648,1.5286678203149062,1.6320038606912146
2023-04-10,1.0592899667923714,1.3654734780075821,1.4413356540563478,1.4452999417366912,1.5287026958777785,1.527002169622549,1.629171762100335
2023-04-11,1.0597237020370733,1.368680544604657,1.446728721462886,1.449373406281161,1.535566659863036,1.53202319480028,1.6377060173566673
2023-04-12,1.0602427197485729,1.3725256343323196,1.4532417636546524,1.4542595464265804,1.5438622389544732,1.5380487595976498,1.648027944005884
2023-04-13,1.0603361569317276,1.3732194590332354,1.45442093950194,1.4551417167872185,1.5453654864739799,1.5391372570883337,1.6499000624063873
2023-04-14,1.060459894260543,1.3741386631672956,1.45598579394571,1.456310566185251,1.5473607317153624,1.5405796294989582,1.6523853090939409
2023-04-17,1.0599198894155761,1.370124927003014,1.449151066573179,1.4512060626506946,1.5386443372624405,1.5342797760168705,1.641525969388436
2023-04-18,1.060327622689812,1.3731482053597461,1.4543319667954482,1.4550486902481363,1.5452453573819782,1.539019472848903,1.649742100500071
2023-04-19,1.0607486097219383,1.3762754431885311,1.459710962022159,1.459025201994595,1.5521036545998572,1.5439264682149687,1.6582845358732177
2023-04-20,1.0603726668423779,1.3734775598138198,1.454894964124241,1.4554658717374296,1.5459586616808079,1.539532277570934,1.6506249285500028
2023-04-21,1.059471797899545,1.3667842717995227,1.4434043223356774,1.4469544674950428,1.5313068351454173,1.5290287596834773,1.6323738270282364
2023-04-24,1.0606214032545067,1.3752912281488516,1.4579529760208387,1.4577615966800224,1.5498284253766565,1.5423522472721354,1.6554085218655192
2023-04-25,1.0602317224883497,1.3723928295507817,1.452925887302553,1.4540749527910843,1.5434157699997293,1.5378015804027354,1.647417427572484
2023-04-26,1.060488825907523,1.3743018050422016,1.456322807517582,1.4565020655428824,1.5477459511398344,1.5407962592222562,1.65280972173952
2023-04-27,1.0610162827182672,1.3782226329342384,1.4633348488955724,1.4614884758662374,1.556688632195974,1.5469504210648122,1.6639510690689303
2023-04-28,1.060997115593609,1.378079819471119,1.4630801908928475,1.4613067459550664,1.556363547433668,1.5467260048650793,1.6635456705105065
2023-05-04,1.0612593905933088,1.3800338525858584,1.4665707250441695,1.4637931985381836,1.5608192486164236,1.5497964332294774,1.669101981241718
2023-05-05,1.0607738109448555,1.3764118936302583,1.460038960641341,1.459183051729401,1.552477418168072,1.5441019216896013,1.6586946732221124
2023-05-08,1.0602907835055142,1.37281678279057,1.4532013337825185,1.4546094863622558,1.5437527786933676,1.5384555707573584,1.647819518671087
2023-05-09,1.0604362934540814,1.3738974578661014,1.4552427411489526,1.4559835606622633,1.5463551118080847,1.5401510619950534,1.6510602391109028
2023-05-10,1.0619949153805723,1.3854805729922641,1.4776917494474588,1.4707137649654103,1.5749805536721764,1.5583297446506503,1.6867178854578067
2023-05-11,1.059921580078803,1.3699651935953088,1.4487444309916204,1.4509499234572059,1.5379567586898073,1.5338982883320416,1.6404590200948057
2023-05-12,1.0608536215488098,1.3768753183691986,1.4605908653846462,1.4597322590014623,1.5530478707877433,1.5447300963643458,1.6592387480001465
2023-05-15,1.0631263888618765,1.3937956542858798,1.4894737457397733,1.4812585307048216,1.5899013088592742,1.5713064264759709,1.7051742892422466
2023-05-16,1.062805379352565,1.3913816004005486,1.4856130539899675,1.4781798832142237,1.5849561108251295,1.5674963229496017,1.6989865915664715
2023-05-17,1.0643093138540614,1.4026753014880657,1.5036199557798868,1.4925777637811048,1.6080093404280673,1.5853088115515142,1.7278170319428436
2023-05-18,1.0641501297580132,1.4014719186398263,1.5017380152604434,1.4910411494453204,1.6055942264851357,1.5834047167097898,1.7247894660887608
2023-05-19,1.0636278053879202,1.3975261043479963,1.4955477314680583,1.4860035559846696,1.597652161637852,1.5771634576242626,1.7148358585778691
2023-05-22,1.063042637205399,1.3931158279799176,1.488673813734337,1.4803761665466186,1.5888403028424765,1.570195417896229,1.7038013081459815
2023-05-23,1.0604351328410047,1.3735149086571024,1.4583520902132603,1.4553817763673256,1.5500059718258654,1.539266056299201,1.6552164076705718
2023-05-24,1.0603083768577017,1.3725731652400128,1.4570209475742801,1.4541843263518006,1.548308209766661,1.5377885105272948,1.6531012389040671
2023-05-25,1.060012159951774,1.3703736447752877,1.4539131803043488,1.4513879655314426,1.5443452345580289,1.5343385259734839,1.64816484076526
2023-05-26,1.062418559146814,1.3882184034200413,1.4791208694586528,1.4740676205673262,1.5764759354667477,1.5623103576645165,1.6881706668086789
2023-05-29,1.0633098127701897,1.3948984318637765,1.4881528497621552,1.4825793765928506,1.5880276888565505,1.5728352063785243,1.7026025731774976
2023-05-30,1.0645009278997708,1.403861389831611,1.500422820080435,1.4940110017201007,1.6037398269826768,1.5869840201790897,1.7222559550569698
2023-05-31,1.0650614813904393,1.408101821813043,1.5062770094510352,1.4994262816714055,1.6112485877314584,1.5936950081574646,1.731663554914062
2023-06-01,1.0664540976374037,1.4186628376516204,1.5208789127468345,1.512921440442627,1.6299919895752846,1.610429205320762,1.7551650868736468
2023-06-02,1.0664317225771793,1.41849210519375,1.520644619291408,1.5127029489539636,1.6296906666081337,1.6101578698485028,1.7547865470928388
2023-06-05,1.0649872122787247,1.4074708929866655,1.5055276288186281,1.4985991099725597,1.6102494233605116,1.5926433217535614,1.7303640570194274
2023-06-06,1.0655438707581433,1.4116907594939336,1.5111561422162207,1.5039908135368805,1.6174734505621609,1.5993283900863942,1.7394207677218436
2023-06-07,1.0658727839469007,1.414190324174136,1.5144992678151488,1.5071864048871106,1.621767447784894,1.6032929089589787,1.744808128237938
2023-06-08,1.065245433038545,1.4094158244341146,1.5081096155099365,1.5010802442308355,1.6135567893859317,1.5957147986971492,1.7345022769761114
2023-06-09,1.0655527203148432,1.411747933701565,1.5112214860680455,1.504060783902437,1.6175521328132956,1.5994113186936099,1.7395128976355503
2023-06-12,1.0668531695420775,1.4216309719005287,1.524411783702504,1.5166959206653257,1.6344941847370595,1.6150868227220672,1.760768928137
2023-06-13,1.0666331108191573,1.4199489344256977,1.5221489950487874,1.514542501590834,1.6315827549499144,1.61241152142344,1.7571098465207329
2023-06-14,1.0669253168187174,1.4221802533463905,1.5251464804721522,1.5173984583859508,1.6354383398164818,1.615958780023983,1.761954100031434
2023-06-15,1.065803711498676,1.413604435679778,1.5136228745734026,1.5064184725709902,1.6206100091811848,1.6023167434746108,1.7433160931982623
2023-06-16,1.065621444224397,1.4122177621532306,1.5117904966629836,1.5046452093612055,1.6182557345210073,1.600116236589846,1.7403614738309139
2023-06-19,1.0654209227996891,1.4106934484492726,1.5097516217813478,1.5026963161745963,1.6156367835673182,1.5976982591066162,1.7370754821392673
2023-06-20,1.065497739277679,1.4112768675904463,1.5105359369262346,1.5034420785896907,1.6166439704818063,1.598623321065393,1.7383388558123378
2023-06-21,1.0653429466330206,1.4101008200847043,1.5089546509664464,1.501938657668829,1.6146131338628238,1.5967582867708838,1.7357911937128176
2023-06-26,1.0650826935993372,1.408124890856725,1.5062852733708196,1.4994131152820303,1.6111855858269348,1.5936258058493262,1.731492273948528
2023-06-27,1.0647117785172993,1.405312036831755,1.5024909523907666,1.4958188628882552,1.606315308957761,1.5891690339337525,1.7253860120012163
2023-06-28,1.0642525295929914,1.4018350446852221,1.497795137165276,1.4913777563132706,1.6002909453186405,1.5836643920122746,1.717836594516235
2023-06-29,1.0640169271077269,1.400054934260958,1.4953912060455143,1.4891051775810489,1.5972088235181343,1.580848984803828,1.7139766639796372
2023-06-30,1.0640328330959579,1.4001749869938038,1.4955533175847195,1.4892584039795467,1.5974166027104415,1.5810387625980253,1.71423679494179
2023-07-03,1.0631915854423937,1.3938250998584338,1.4869784006365727,1.4811537403180641,1.5864258493574648,1.5710005995760048,1.7004765276463707
2023-07-04,1.062886005823183,1.3915271741175692,1.4839027686554853,1.478223460494806,1.5824882571967565,1.5673745637097654,1.6955524103996171
2023-07-05,1.0624311556041226,1.3881114069062328,1.4791622858682787,1.4738691648794824,1.5764217478518123,1.5619881785646843,1.6879691427755368
2023-07-06,1.0624743318621073,1.3884349881796063,1.4796103912575151,1.4742814514946212,1.5769948314851667,1.5624979374859205,1.6886850502237976
2023-07-07,1.0632031873337064,1.393898392921893,1.4873256972816942,1.4812428977348562,1.5868625624462471,1.5711056016544336,1.7010127621843791
2023-07-10,1.0634107971404567,1.3954596613089838,1.4895426377602803,1.483233818497729,1.589700929204842,1.573569256487196,1.7045623960510963
2023-07-11,1.0637255495838804,1.397828852918602,1.492908943966816,1.4862556744914084,1.5940121210852423,1.5773094734609896,1.7099555350985527
2023-07-12,1.0633805133998984,1.395228071184546,1.489208486022346,1.482937305491698,1.5892708474737025,1.5732008640825579,1.7040217063823648
2023-07-13,1.0643355254543914,1.4024156102100782,1.4994342336550126,1.4921045548976735,1.6023662463453225,1.5845469801583274,1.7204027937392001
2023-07-14,1.0643262955651398,1.4023458497199288,1.4993356824045334,1.4920154886228723,1.6022398665198452,1.5844366317833707,1.7202444893734707
2023-07-17,1.063849503004642,1.3987423485594215,1.4942451921005364,1.4874147865528475,1.5957120262762652,1.5787366634485045,1.7120677727148887
2023-07-18,1.0643422823623498,1.4024587694307948,1.4994951153255711,1.492157211943337,1.6024397298725712,1.5846091887563136,1.7204890908321941
2023-07-19,1.064788220503651,1.4058292999256876,1.504257172480617,1.4964605353598854,1.6085465130183205,1.5899407986356553,1.728138528447572
2023-07-20,1.0644322271145614,1.4031332611134526,1.500445843161866,1.4930167183748322,1.603655832942228,1.585672030767817,1.7220085214081082
2023-07-21,1.0646010458101591,1.4044097478290611,1.5022496327951906,1.494646627145443,1.605969271535215,1.5876916001659318,1.724906725023384
2023-07-24,1.0644165855658527,1.4030139433723978,1.500255938685194,1.492864041036341,1.6034116581471887,1.585482451574759,1.7217018575872018
2023-07-25,1.063860441246601,1.398809072011702,1.4941775721545294,1.487495055548019,1.5956160892660811,1.578830023279939,1.711936064599535
2023-07-26,1.0627522634284585,1.3904511543716356,1.4821326647990989,1.476829673334222,1.5801809375184896,1.565623057302399,1.6926156328428839
2023-07-27,1.0627209041816572,1.3902158098051918,1.481799066514187,1.4765297155789947,1.579754137141066,1.5652520660382563,1.6920822695618774
2023-07-28,1.0621600799559803,1.3860075298887597,1.4758183347383775,1.4711662458463723,1.5721028278810123,1.5586186884704816,1.6825210229692997
2023-07-31,1.0626534370168834,1.3897002961341867,1.4810414839640103,1.4758698333264566,1.5787795257981856,1.5644324088878823,1.6908576057586084
2023-08-01,1.0632402978075204,1.3941025942376637,1.4872624138410064,1.4814801528921695,1.5867372853836423,1.5713705501433408,1.700800736586355
