date,v3_eq_tv,v4_core_eq_tv,v4_core_act_tv,v4_ballast_eq_tv,v4_ballast_act_tv
2020-03-30,1.0052129747686187,1.1176574173460005,0.9962009509390634,1.0808248840634989,1.1731833074812537
2020-03-31,1.0098174784200986,1.1257321699672724,0.9996404796246019,1.0813733912931935,1.1747494599170623
2020-04-01,1.0092367713748411,1.1275628178081336,0.9993951605334497,1.0754436623106018,1.1710218890107984
2020-04-02,1.026828567213748,1.1407349899807704,1.0102221014448236,1.0656525793856164,1.174944582770202
2020-04-03,1.0242863565302451,1.1428827188147446,1.0095664653952146,1.0671615799724732,1.1741314281493713
2020-04-07,1.0423793356955435,1.1576469938614224,1.0184306601881927,1.0665896999426792,1.1798932680047074
2020-04-08,1.0428486764462366,1.1564026135501315,1.0186422300846436,1.062953310535466,1.1789054889047523
2020-04-09,1.0418557673050015,1.156420099476442,1.0176164840409891,1.0513356590227243,1.1723440719431302
2020-04-10,1.03413614661102,1.149117281604609,1.0152651798647898,1.044528742918893,1.1686660779792069
2020-04-13,1.0292814767510934,1.1449108822207446,1.0133311237510711,1.0453170379286507,1.1680305393675339
2020-04-14,1.0329762300997098,1.1488507148776395,1.0142685814424048,1.0482606247229367,1.1692698677154605
2020-04-15,1.0375123710835112,1.1554352812292579,1.0174371346660938,1.0560832116165206,1.174704777227226
2020-04-16,1.0350815642363498,1.1529368923404095,1.017578196302997,1.0558493994327294,1.175603864407624
2020-04-17,1.0344841055685594,1.1536529129670121,1.0182413888577344,1.0526540685544195,1.172239524488963
2020-04-20,1.0346045823798926,1.1563493277150625,1.0207404724322238,1.0557739049587798,1.1760791873407348
2020-04-21,1.0352128109416383,1.1569130821912106,1.0212634497219797,1.0679018610021753,1.1894171525835753
2020-04-22,1.0263722467865206,1.1429393825407497,1.0083025302844815,1.0636401502497927,1.1825000728290895
2020-04-23,1.0346628875948796,1.1566682345423727,1.021017591619089,1.066800988609656,1.1882057493188125
2020-04-24,1.0329719814484593,1.154682199206551,1.0191816492817407,1.0673285966544457,1.1884504150098578
2020-04-27,1.036047229472454,1.164392445697436,1.028159108183694,1.0805264819836373,1.2044559104366248
2020-04-28,1.0392614381069638,1.1693719433174488,1.0327575618711677,1.082545873113825,1.207491849464575
2020-04-29,1.0421632228796467,1.1685061285663751,1.0319398090672602,1.0787331902858683,1.2031338815793178
2020-04-30,1.0381410143167331,1.1550485483772408,1.0194935115969996,1.0607285753508837,1.181408509306977
2020-05-06,1.0369385884787476,1.153430307366786,1.024122475770888,1.0569775293437866,1.1823746394556909
2020-05-07,1.029189186774406,1.143006154760647,1.019457655291278,1.0421175723142762,1.1730994956394794
2020-05-08,1.027525165361113,1.140780160216823,1.0187231537879857,1.038179503968496,1.1709632571784627
2020-05-11,1.0265346016351118,1.1394551667935868,1.0181503614709801,1.0374557801047906,1.1703961302939474
2020-05-12,1.0227905730456595,1.1345174424836533,1.0154554186531948,1.0361417952769323,1.1684294157852824
2020-05-13,1.0264957157389605,1.1394087826533035,1.0201880807456223,1.0361142046226475,1.1691002231963514
2020-05-14,1.0305114238988007,1.1446914685267127,1.0252979446384463,1.0422481776417363,1.1769670662708756
2020-05-15,1.0279510474876734,1.1413288688177767,1.022046664953089,1.0343577456689665,1.1673380598196172
2020-05-18,1.0177685299692822,1.127972370250663,1.0091331042856113,1.023484427184313,1.152865584777736
2020-05-19,1.0104570882111417,1.1184123763397555,0.9999069221605704,1.0159848554301008,1.1429281704462981
2020-05-20,1.014627348797292,1.1238336278887235,1.0051289923026057,1.0165727256648591,1.144347624703623
2020-05-21,1.006822736528879,1.1137611318795018,0.9954189025697968,1.0091403330777333,1.1344563705738038
2020-05-22,1.010526958481809,1.118520193770336,0.99999807510904,1.0145911878812301,1.1413195956765814
2020-05-25,1.0144637542653834,1.123618441178244,1.00491305470148,1.0162006710996436,1.143836395253112
2020-05-26,1.0204979875562117,1.1314285855103727,1.0124394831266912,1.0197254889052179,1.1489010461020501
2020-05-27,1.0249485146320314,1.1371717862964952,1.0179709288160397,1.0213119268691204,1.1514793123084988
2020-05-28,1.0274386774319866,1.140386774826611,1.0210663693124227,1.0258621560924792,1.1571201765623755
2020-05-29,1.009732236590164,1.1174990655221277,0.9990067752404418,1.0195061121589484,1.1467840047216409
2020-06-01,1.0131842569735738,1.1218660884993497,1.0031837597126354,1.0230435980426285,1.1514431494608457
2020-06-02,1.0072370722230275,1.1143325822877974,0.9959779054215205,1.0201778768476804,1.1471290060421862
2020-06-03,1.0140979422141625,1.1229499038563244,1.004217358860849,1.0219767687400934,1.1503604452249803
2020-06-04,1.015442478425312,1.124637787335206,1.00744127790287,1.0159302169460989,1.138623908555634
2020-06-05,1.016627331064108,1.1261299676615875,1.0102950345468678,1.0222075110145896,1.1506254919419747
2020-06-08,1.0125418822612542,1.120962517045946,1.000392476485764,1.0230795303567028,1.15228099827187
2020-06-09,1.01508026379925,1.1241668673001641,1.0064344092938293,1.027340109987249,1.160373729946112
2020-06-10,1.01925427652476,1.1294678171226158,1.0164606011597948,1.0292948993348792,1.1641338224850142
2020-06-11,1.013927658746666,1.122672071251628,1.0036718483262728,1.0258528466437298,1.157504037919198
2020-06-12,1.0042709982748725,1.110574203352761,0.9814611500567023,1.0151874279580222,1.1370278852021787
2020-06-15,1.0039230367370935,1.110140366480232,0.9807126559034347,1.0096097336101415,1.1267253476963142
2020-06-16,1.0077038874854782,1.114859457726007,0.988845993726972,1.0204875367129043,1.14659889637003
2020-06-17,1.01051068958858,1.1183603389212717,0.994879003578711,1.0226377077062927,1.1505015566555294
2020-06-18,1.0056477098331469,1.1122589333078003,0.9844159604163181,1.02098331598983,1.1475784764123718
2020-06-19,1.0107808858866467,1.1185929061380264,0.9951822801434033,1.0323787120752592,1.1678216163137818
2020-06-22,1.0130170910700482,1.1216294759973409,1.0002561900829052,1.0302331543173204,1.1643487994444655
2020-06-23,1.016430785655088,1.1252605794454973,1.0063489334973519,1.0324516684152096,1.1679394821104454
2020-06-24,1.0164351289798357,1.121510104522093,1.000060740525793,1.031527926985752,1.1664460658444888
2020-06-29,1.012655835778022,1.1204400441328812,0.9983252930557509,1.0210400361771632,1.150082588104344
2020-06-30,1.0131074736931975,1.1221155919658838,1.0010395881580438,1.0255943610706668,1.1569514111110268
2020-07-01,1.0139482315292019,1.1246473385541982,1.0050928466479565,1.033313331455799,1.169207927680755
2020-07-02,1.0227862218005426,1.1336316508788349,1.0197590336857143,1.0429194178900947,1.1847036259221129
2020-07-03,1.0253608069684643,1.13514951711253,1.0111819769634334,1.0493381740063872,1.187306741079554
2020-07-06,1.0278595525777268,1.1386258773150308,1.0138022398956412,1.0559475250018744,1.193823211231659
2020-07-07,1.0193139074038287,1.127981911290838,1.0057853492046538,1.046112000341656,1.1841663149839594
2020-07-08,1.0240768288470572,1.1267442836244919,1.0051093421144897,1.0540378842941787,1.1931684755045204
2020-07-09,1.0208272330710035,1.1233219996412687,1.0030546721985059,1.0587934956617049,1.1984713497589798
2020-07-10,1.010242704719701,1.1121741050051808,0.9997827849296458,1.04263843111964,1.1907156186876473
2020-07-13,1.0089715789446831,1.1108482635803671,1.0013286409889626,1.0540986857428758,1.1980784001439237
2020-07-14,1.003179700064152,1.1048395547278878,0.9989420369232039,1.0508957204775204,1.1955716835682026
2020-07-15,1.0070224286152811,1.1088198170682595,0.9990258976421593,1.057113478363173,1.1992291535776545
2020-07-16,1.0192703964725063,1.1215121472216842,1.0053041449249045,1.0596420990774964,1.2040819876823086
2020-07-17,1.0166454660065694,1.1187904288917208,1.008113409343355,1.0611789773926408,1.2088290428796986
2020-07-20,1.0233694562061098,1.1257658095877812,1.0120277077367947,1.0653662453146044,1.2132682864696092
2020-07-21,1.0035885742067794,1.1052064083444948,1.0023128954265055,1.059622584518539,1.2053495992980467
2020-07-22,1.0166685510061622,1.1188972844851273,1.0081948114339536,1.0762320060816244,1.2154835433936644
2020-07-23,1.0109661504712333,1.1128860710465345,1.0047566945042035,1.0801755251455665,1.2151810644282146
2020-07-24,1.023720199603742,1.126504273055226,1.009620523961579,1.0836073868227314,1.218068700732646
2020-07-27,1.040106513080129,1.1440011660925584,1.0156563329379522,1.1037269179889766,1.2286582301202
2020-07-28,1.0329841353613802,1.1362772978277633,1.0107917489272762,1.091454289941579,1.219606765191184
2020-07-29,1.022807908583941,1.125213263560278,1.0056056265523112,1.0940023338192728,1.2183960648917214
2020-07-30,1.021406368155338,1.1236915040330604,1.0061532920311451,1.0929362287829187,1.2191062017008107
2020-07-31,1.0143918846980557,1.115933617638637,1.0020710363504666,1.0883435896780949,1.214638075164014
2020-08-03,0.9810212544124898,1.0790238948507,0.9851491576027616,1.0696397026182005,1.1982632807255231
2020-08-04,0.97865314119405,1.0764067750718673,0.9837998421450841,1.0677182986530571,1.1968188470190033
2020-08-05,0.9928585944960057,1.09210592607817,0.9908388496016338,1.0783455514705045,1.2038915248750732
2020-08-06,0.9947934968713875,1.0942429090865324,0.9934327744425948,1.0988880473830613,1.2170592839118761
2020-08-07,1.0071210309149432,1.1081007387349593,1.0001804517165098,1.1051572968274956,1.2225194281724654
2020-08-10,1.0185366046575592,1.1229871984311781,1.0106222550358006,1.1138623868904065,1.2332438822097789
2020-08-11,1.0211377017593681,1.1292558238957071,1.0129461462421872,1.11172306650262,1.2319940988676257
2020-08-12,1.022290358787484,1.1314920451126491,1.0143168551918895,1.1034587128675888,1.2282365184885087
2020-08-13,1.0221367993678625,1.131800342303452,1.0146939636238328,1.1094647338086054,1.2317799953909863
2020-08-14,1.0276123627983182,1.1375727566497835,1.0179226650768227,1.1182085754611808,1.2378732299745372
2020-08-17,1.0209213957082197,1.1299984502709357,1.0109110788617053,1.1167377787179722,1.2359376892676928
2020-08-18,1.0149776355840863,1.1262974809899158,1.0191217655263167,1.1109765711585566,1.2412073909757313
2020-08-19,1.0145363318883283,1.1356314427584182,1.0237518634673253,1.1167332214484016,1.2453458386582248
2020-08-20,1.0242306427502814,1.144453886209568,1.0294562380552734,1.1202703165096115,1.2498329034331996
2020-08-21,1.037876936735363,1.1540627510021018,1.0363912526833239,1.1271187384935644,1.2572022770466207
2020-08-24,1.0499608199409287,1.1682963461888356,1.0460089219923312,1.1358114757767552,1.266763990517724
2020-08-25,1.0561917270280439,1.1703006248440342,1.047376613278161,1.1354956509764258,1.2673033513082745
2020-08-26,1.058162688599536,1.1772177991607118,1.0508232575582248,1.1436479325442157,1.2726921666894377
2020-08-27,1.0573919965561227,1.1739898439763425,1.0493267582541583,1.1389158482804247,1.269787890267267
2020-08-28,1.0464165834069339,1.1644240705431468,1.0442508665023496,1.1361527297234815,1.266923355065618
2020-08-31,1.0342001855322365,1.153604581570787,1.0334443299518172,1.1356141141797846,1.2649585551257918
2020-09-01,1.0321926927316252,1.1525378489070164,1.03238227636288,1.1386325922408282,1.2680560614488694
2020-09-02,1.0348100260736972,1.1555062776983045,1.0353397490356642,1.1419754933800321,1.2719784752424976
2020-09-03,1.0308419091288852,1.1517312428599642,1.0319350797142863,1.1329514740864068,1.2621582569149872
2020-09-04,1.044474508006043,1.1633528317718513,1.0446631403063944,1.1426940668209635,1.2750295353828043
2020-09-07,1.0606340619127177,1.1796845807557443,1.0537522530413481,1.1639184590271485,1.2900587106970876
2020-09-08,1.0613761481412236,1.1805380792382403,1.0544564408626367,1.165631846666308,1.2914008099181764
2020-09-09,1.0729008681228418,1.1938131949199382,1.0622721682922565,1.163688925308709,1.2943317151071017
2020-09-10,1.0801360463901353,1.202144764562412,1.0656830128019412,1.175525366128475,1.3010865206491382
2020-09-11,1.071123081236982,1.1917653506358037,1.0593421547475108,1.175442849635039,1.2976418012609474
2020-09-14,1.0680871075509053,1.1882742012908771,1.055198519839868,1.1780541460417653,1.3002554451543467
2020-09-15,1.073853604833695,1.1949063899917265,1.0632768530176755,1.1784368642982495,1.3017704943998154
2020-09-16,1.0794354168661333,1.201327249982127,1.0715970004307909,1.1773210584936042,1.3017577002589695
2020-09-17,1.075412998556531,1.1966994029146356,1.064902575724431,1.1727201723509502,1.2942056672515905
2020-09-18,1.0758371066212882,1.197186976553646,1.0658469665462385,1.1843201339018148,1.301677599381796
2020-09-21,1.069754689935519,1.1901765192715676,1.0577754108758493,1.1761503906472923,1.290443579007788
2020-09-22,1.0688464435326361,1.189133315539633,1.0570104023470344,1.1596939838355076,1.2801796859490637
2020-09-23,1.0641159712719341,1.1837006969806365,1.0570331553727639,1.1454568952549802,1.2742904101622303
2020-09-24,1.065582789634363,1.185384503036741,1.0573188441524368,1.1468071703529636,1.274675781848734
2020-09-25,1.0609699153497525,1.180098014001957,1.0504618995827306,1.1439278853646402,1.2666569820545504
2020-09-28,1.061688682404422,1.1809211087233848,1.053618927420791,1.14383644699109,1.2701746968449326
2020-09-29,1.064255326146713,1.1838608334658896,1.054684151655651,1.1409152339181414,1.2681073560158584
2020-09-30,1.0668674093643582,1.1868595186247721,1.0591153513744487,1.136780572671841,1.2696135067010168
2020-10-09,1.064862784780248,1.1845589647958763,1.061068125302239,1.1446353192407692,1.2783214881061191
2020-10-12,1.0649950225915605,1.1847107208122416,1.0591527075301765,1.1483830735591098,1.278181220815018
2020-10-13,1.0655953222791674,1.1854003438540133,1.0596788117725284,1.1489603442396026,1.2788827981741782
2020-10-14,1.071789207266789,1.1925167627545183,1.0651041099296732,1.158716005892928,1.2885539236547878
2020-10-15,1.0796110268017212,1.2015101698851596,1.0725061276125962,1.1651048098968146,1.2977131745375998
2020-10-16,1.0860306283753467,1.20889226260185,1.0826437024602307,1.1740875979417051,1.3126136635136818
2020-10-19,1.0868713274866755,1.2098593679708038,1.0839686077209338,1.1762833131179236,1.316049819481605
2020-10-20,1.0839557789515157,1.2065045958780958,1.0793738768061694,1.1761616457257673,1.3150571960029602
2020-10-21,1.0786732788270157,1.2004292898555642,1.0710792755862242,1.1680525445672947,1.301718419620806
2020-10-22,1.0694104633784876,1.1897510040952084,1.0566664695159538,1.1605860304485145,1.2882742002637375
2020-10-23,1.0705045333504197,1.1910104415204399,1.0583236074309614,1.166259001806802,1.2966915455002397
2020-10-26,1.0632847562527463,1.1826941559925277,1.047368988324608,1.1672375999560236,1.296199658789634
2020-10-27,1.0595500293395275,1.1783962295853678,1.0418189668237554,1.164400792878224,1.291150379913985
2020-10-28,1.0543817566319222,1.1724465702333957,1.0342763078265855,1.157657331715681,1.2804312333901906
2020-10-29,1.0518268813856797,1.1695055138816173,1.0305669287526251,1.157666023196711,1.2797690639879102
2020-10-30,1.0433273684761084,1.1597116808549408,1.0182888081784336,1.1519855538216455,1.2697749490631711
2020-11-02,1.0454919390561022,1.1622022756508341,1.0213651309638958,1.1454284438311537,1.2613182844217468
2020-11-03,1.0500286336746092,1.1674270615159268,1.027812020133879,1.1490178017069754,1.2673366985813423
2020-11-04,1.0485094055029611,1.1656519021940426,1.0257629771679977,1.1444451243008427,1.2606619854740184
2020-11-05,1.0416524964092333,1.1576387827351697,1.0165305689937885,1.1421858585277411,1.2558745792819612
2020-11-06,1.0366368745572236,1.15177311526278,1.0099650081490854,1.1357767776431829,1.2459431607172937
2020-11-09,1.0287731041731782,1.1425878692136793,1.0000049318162407,1.1087783475586845,1.2086913329453381
2020-11-10,1.018599801694334,1.1306905269954997,0.9899387992943575,1.0999635276136104,1.1985778919110293
2020-11-11,1.0146046839733958,1.1259644967033542,0.9851687939178331,1.0984172971343746,1.1937517559803748
2020-11-12,1.0179189803838593,1.1299068121500633,0.9868378585672124,1.100907651908937,1.1955486486672007
2020-11-13,1.0187885180393859,1.1309419071825328,0.987840643270021,1.1076583826156012,1.2005290484220412
2020-11-16,1.0167020589551359,1.1284580336600372,0.9851569645573953,1.1118724803395772,1.2054310195164355
2020-11-17,1.0041402940447108,1.113504681768187,0.9690546284809628,1.1039804284411636,1.193016812325285
2020-11-18,1.0021989771698256,1.111199056029465,0.9669346949643519,1.101430570641736,1.1898166010607205
2020-11-19,0.9916720558807722,1.098754528972483,0.9527856122179577,1.097000822570476,1.181515614784758
2020-11-20,0.98528130820284,1.091088158568692,0.9472524511593702,1.0930944187599199,1.1753070916569959
2020-11-23,1.0071308230695764,1.1174903362392121,0.962816656175093,1.1068683484586181,1.1919327713197665
2020-11-24,0.9897958980582726,1.0959919559407045,0.9493539540927517,1.0913832612553334,1.1753042932201097
2020-11-25,1.0061160166197503,1.0980876506186388,0.9515240197943273,1.0946969827899886,1.1790964688577885
2020-11-26,1.006383691135111,1.0984021526938796,0.9531698819474959,1.097550500520828,1.1828145249075843
2020-11-27,1.0015086589882305,1.092626165368514,0.9495749071934763,1.100178797161313,1.1822937826380178
2020-11-30,0.9900306414438889,1.0790246078968826,0.9427108956522452,1.1030963470966926,1.1813323230094683
2020-12-01,1.0024304998437497,1.0935908218159245,0.9511051813120326,1.1162740155621877,1.1929011679793595
2020-12-02,0.9784740252889967,1.066227238715051,0.9377484923965288,1.0979832615635061,1.1759520793444378
2020-12-03,0.9823634488584665,1.0812242812717974,0.9450945152260065,1.101162671532374,1.1824937428196136
2020-12-04,0.9548718086564676,1.0647125594519051,0.9357127939119337,1.0957741109130923,1.172849284297942
2020-12-07,0.965767497504738,1.0633103126305343,0.9381051675721291,1.091080477704514,1.1750709528353536
2020-12-08,0.9995968053323901,1.0784518539775563,0.9421452177015655,1.0872768629803382,1.1740043843607357
2020-12-09,1.007014611722135,1.0843831613843185,0.935472673935048,1.1019432294475873,1.1675438019832247
2020-12-10,0.9838639821207391,1.0747074786596094,0.9356438891932743,1.0991274948284044,1.169819239565036
2020-12-11,0.9771697516762587,1.072032979388763,0.9355815999393926,1.1120890930947103,1.1745445985061969
2020-12-14,0.9863756487671143,1.0784450232600529,0.9323258355568572,1.1153342836784628,1.1688671480648696
2020-12-15,0.9925600193186206,1.0959356506399296,0.9464595987122315,1.1373659896189465,1.190639419230311
2020-12-16,0.9962703887900346,1.0998145011019722,0.9486794345769551,1.1451699687346866,1.1950850670612698
2020-12-17,0.9942169454981415,1.1038646713178129,0.9508015713892407,1.1592512606863934,1.2014512998333793
2020-12-18,0.9772430364258754,1.0866348566356807,0.9463660293964218,1.1560990309382666,1.1999249725160903
2020-12-21,0.9677008856605523,1.090384362825356,0.9523918225772924,1.1639732810960568,1.2095598654294304
2020-12-22,0.9634498002928841,1.0837077122205168,0.9442965099821243,1.1293545208805338,1.1865634950712305
2020-12-23,0.9687183668483138,1.0923476329424233,0.9464208937226617,1.1310535692013775,1.1867451134313984
2020-12-24,0.9712720601830006,1.1009197960484605,0.9522385561726824,1.1470667964588506,1.1978525740369572
2020-12-25,0.9720131256941389,1.116267459308113,0.9613937142897477,1.1645659331102574,1.2111303039935557
2020-12-28,1.0036374944541562,1.1528388295295469,0.9772061853996803,1.1855076844699368,1.2276883471487074
2020-12-29,1.0048117322346226,1.1508431529295864,0.9752645956293959,1.1802997347025976,1.2236386283072935
2020-12-30,1.0198489212319377,1.15508714036304,0.9781278154942862,1.1866300967598842,1.228351813487436
2020-12-31,1.0145449201493681,1.1531862699854434,0.9761079288613727,1.1847059706275114,1.225715638746804
2021-01-04,1.0161917547497623,1.1639992924691855,0.9828660475063024,1.1997039869764052,1.2364568422798838
2021-01-05,1.0134689409649056,1.1705403509850447,0.9908468032557263,1.2046638374981058,1.2452299660806718
2021-01-06,1.0119947585283342,1.1678107173606658,0.9863012046900081,1.2125352143028536,1.2474728894096307
2021-01-07,1.0082894710992478,1.1671174031232183,0.9825327028032548,1.2223845946825953,1.2505298921147432
2021-01-08,1.0116394848114079,1.1715577201125393,0.9859650763946594,1.2313347802311938,1.2580101937485513
2021-01-11,1.0074194998443604,1.1709287660520418,0.9860702825544434,1.226284073146562,1.2550082040175297
2021-01-12,1.007524369149524,1.1754085930815668,0.9889748153031445,1.235790774777297,1.2621851861135966
2021-01-13,1.013508800267825,1.1816140424052322,0.9929937983336055,1.2477378349983266,1.2712229704996558
2021-01-14,1.0054693632761902,1.179767904838801,0.9900505679695706,1.2378303291433912,1.2564375516742443
2021-01-15,1.015218469025936,1.1858945841442732,0.9998428270683642,1.2462730583066033,1.2692981687259102
2021-01-18,1.0081273996281999,1.182210414486763,0.9886292468527937,1.2444062339733197,1.2654398888563247
2021-01-19,1.011501287961672,1.1856840692898218,0.9835368455259288,1.2400828180075685,1.2436948394724952
2021-01-20,1.0107014708838455,1.1885102676966273,0.9879854169150339,1.2382572310040394,1.2411999957096347
2021-01-21,1.012788924892289,1.1852516519453502,0.9828573541651251,1.2408388575017528,1.244464540795303
2021-01-22,1.012140960341461,1.1861714923110118,0.9843051910636597,1.231802372936941,1.2321042684462171
2021-01-25,1.0120072508878555,1.1826249401977473,0.9787209090201513,1.2284855684447717,1.22712017692897
2021-01-26,1.0195324952273606,1.1855144959454045,0.9833132649802944,1.227082779281589,1.225739359180776
2021-01-27,1.010983017164189,1.1695122601973436,0.9578632314242985,1.22149485224238,1.2158746593111276
2021-01-28,1.0237256111722606,1.174511646903313,0.9653287932356037,1.2130877885131641,1.2052600542198486
2021-01-29,1.023858256859279,1.178294410546827,0.9709450293565939,1.2204206027245992,1.2156439188263615
2021-02-01,1.032196846748797,1.1911356175136951,0.9900446616143125,1.2371322861576728,1.2397804585742591
2021-02-02,1.0452205811796516,1.1968960453616766,0.9983504739769663,1.2363011125538856,1.2392634382070737
2021-02-03,1.038728762895352,1.1859643320456468,0.9825744451003623,1.2225430210198098,1.219079162029828
2021-02-04,1.0281620031955154,1.1682840990583763,0.9576855678381591,1.2151424250277159,1.2071428664965966
2021-02-05,1.023507644536401,1.1606707027901928,0.947598864036487,1.2124563176739722,1.2027838074163812
2021-02-08,1.0236511226048115,1.160904051570498,0.9479045720362994,1.213577449214713,1.204009794348522
2021-02-09,1.0215779243253524,1.1575320904682935,0.9434857095518681,1.2168252923316474,1.2079596764144567
2021-02-10,1.0206160761083038,1.1559700807665652,0.9414441273641347,1.2190561718367743,1.2104550469057653
2021-02-18,1.012478286430759,1.1426909747412004,0.9239007847624909,1.231059182646244,1.2245282694431507
2021-02-19,1.023481729646117,1.160393880414819,0.9465375064391842,1.2505054116961325,1.2529256461630087
2021-02-22,1.02707286604244,1.1661282733754756,0.9536034835194321,1.2693960264926654,1.2770883139195022
2021-02-23,1.0362130985902767,1.1807532908860812,0.971547609434722,1.2893288442507764,1.3038782244034863
2021-02-24,1.032441672331499,1.1746804575700105,0.9643179200648019,1.2910009209260664,1.304755158435306
2021-02-25,1.0318199294956012,1.1736696067767205,0.9631328284926784,1.306650364788001,1.3228558389601377
2021-02-26,1.025356983938248,1.1632448759728988,0.9509097142201745,1.27948147877911,1.2893036815660932
2021-03-01,1.0256121134863856,1.1636523322323806,0.95138115374554,1.2779800490210316,1.2877028846141687
2021-03-02,1.0144826778742182,1.1458519276608377,0.9308149685417116,1.2566967011638137,1.2603707580242625
2021-03-03,1.0141259298905358,1.1452915000158825,0.9301932977944761,1.2625676493803533,1.2667315393181438
2021-03-04,1.007916461805371,1.1355015510954198,0.9193683953297452,1.253369679958361,1.2548729603747601
2021-03-05,1.0169068259505798,1.1498308083696813,0.9346099662941874,1.2685816446520173,1.2738208173292058
2021-03-08,1.0081624371609588,1.1358207144982766,0.9200625681085042,1.2662531059616515,1.268946222766431
2021-03-09,1.0216699212138214,1.156825645742647,0.9412867386052868,1.2659612376490257,1.2722290824173492
2021-03-10,1.0194032319422144,1.1533700522025037,0.9378850680040833,1.2495835750267745,1.2541873048929804
2021-03-11,1.0183808358869841,1.1518870014882794,0.9364411364145588,1.2543767438546967,1.2589763805829475
2021-03-12,1.0170118777398345,1.149906858169963,0.9345117442291374,1.253850757876005,1.2580632817156203
2021-03-15,1.0173739912144208,1.1504124884014633,0.9350008448945675,1.255655195468825,1.2600442571475206
2021-03-16,1.015893574739915,1.148353490897772,0.9313363053686429,1.2471121573766162,1.2453225940919583
2021-03-17,1.0154473703466016,1.1477366275490957,0.9357623814438564,1.2484544199117005,1.2523722302395355
2021-03-18,1.0159561822062797,1.148449110486834,0.9364447530958703,1.244702543979355,1.2486814217902749
2021-03-19,1.012489294276984,1.1435960387518758,0.9317980804259194,1.223256402081087,1.2259638971838966
2021-03-22,1.0204752739970655,1.154753209793122,0.9424687408415107,1.23409029774711,1.2388169430915221
2021-03-23,1.0103704128974473,1.1407934988079362,0.929731187612366,1.2261695478594556,1.2288140017844726
2021-03-24,1.0100793898077085,1.1403995679783923,0.9226399078099073,1.2259861695134198,1.2208392696049228
2021-03-25,1.0137888738255074,1.1454250794244694,0.9258231861940412,1.227168563921126,1.2234860613941176
2021-03-26,1.025765460602148,1.1616769005358796,0.9361000898632506,1.244812556665994,1.239136793073452
2021-03-29,1.0209548940853226,1.1551678857351615,0.9315384440004473,1.2472012911938832,1.2366057972161049
2021-03-30,1.0226599406632182,1.15750145192031,0.9327576289788021,1.2521542412552458,1.2393010414081524
2021-03-31,1.0181123880404401,1.1517184979543285,0.92924463151031,1.2439291672244555,1.2328092599733613
2021-04-01,0.9773513981397371,1.1557450395267774,0.9309535266230091,1.235404463231085,1.229232867953026
2021-04-02,0.9911370606902886,1.1787419890353097,0.9425411605492087,1.267601683920567,1.2511045263455933
2021-04-06,0.9922439791708918,1.1758570253981155,0.9417975942217934,1.2634485155433668,1.2496216146963834
2021-04-07,0.9958029946902565,1.1802320344208428,0.9429908769542626,1.2626461361183343,1.2497414715319237
2021-04-08,1.0001377209966338,1.1873149047887563,0.9472636415917642,1.2638611543020903,1.2539635995809015
2021-04-09,1.0006314696325485,1.1881219284981164,0.9470851020483587,1.26427204098699,1.2536561651967733
2021-04-12,1.0141800215680572,1.210237561549622,0.9595556749344942,1.2719708972630597,1.267052847841496
2021-04-13,1.009914509172055,1.203382095086177,0.9573058020238939,1.2745061779757036,1.2670799194714466
2021-04-14,1.0130050758321967,1.2083177831279284,0.9584289419360935,1.2812889632344284,1.2696776083784018
2021-04-15,1.0184505314323635,1.2170275406676117,0.9618361783063152,1.2916249845822212,1.275602885069049
2021-04-16,1.0190321794584316,1.2179558031321147,0.961780898102942,1.291626381909558,1.2752245203689474
2021-04-19,1.0213818886801138,1.2216780089485395,0.9649877364613084,1.2933209340403231,1.2774025284649468
2021-04-20,1.0167897220403797,1.2144625549021566,0.9587659540160786,1.2869231335682512,1.2703103562674816
2021-04-21,1.0121267609146236,1.2072042859110614,0.9524917823960684,1.2755065611617042,1.258600933106285
2021-04-22,1.0071877505080291,1.1995515152364753,0.9458794543372169,1.2681244476275013,1.250460361735485
2021-04-23,1.0088148445058762,1.2020629816896098,0.9480486586146027,1.2713286759487268,1.2538554116182046
2021-04-26,1.0053350168977766,1.1966876731312681,0.9434080324440324,1.2754992963841687,1.2568608252257911
2021-04-27,1.0109550813493242,1.2053473777816497,0.9508826616625187,1.2882963665955802,1.2702021289504992
2021-04-28,1.0137484128650198,1.2096518563321674,0.9545901654335588,1.2907583192917607,1.2731956361986436
2021-04-29,1.0178392313435811,1.2159172380893986,0.9599858632219691,1.3015639899181202,1.284262532332152
2021-04-30,1.019606312068421,1.2186548469601814,0.9624835759713538,1.3031323389969012,1.2863187797212035
2021-05-06,1.0082894982912476,1.2014583842936333,0.9640764136179545,1.2938573095694235,1.293935956136027
2021-05-07,1.0080618502021048,1.2011176106507775,0.9639099812520509,1.2957945334979046,1.2949068761787124
2021-05-10,1.0097710669848743,1.203681748340742,0.9651963945995022,1.3104914680965412,1.3030587885962082
2021-05-11,1.0019200136526147,1.1921635472830714,0.9593843056516874,1.2984467388379803,1.294542200228576
2021-05-12,1.0000837519819072,1.1894789233621634,0.958044226096847,1.3046393544955717,1.2973320588084611
2021-05-13,0.9960658040787363,1.183843257032603,0.9475632508807031,1.2846925715785518,1.264692089555452
2021-05-14,1.000871510049994,1.1857344287379648,0.9510140037451074,1.278955479087887,1.2558791922679293
